cut,color,clarity,city,carat,depth,table,x,y,z,price
0,3,4,3,0.5,67.0,61.0,4.97,4.91,3.31,1280
3,3,2,0,0.62,59.9,58.0,5.56,5.49,3.31,1572
3,3,5,4,0.42,60.1,61.0,4.86,4.79,2.9,1087
0,1,2,5,1.08,53.8,63.0,6.99,6.81,3.71,4790
3,0,3,1,1.23,62.3,58.0,6.81,6.78,4.23,6833
4,1,6,2,0.26,62.9,58.0,4.06,4.08,2.56,599
4,0,5,10,0.52,60.6,56.0,5.22,5.25,3.17,1822
3,3,2,6,1.54,63.0,59.0,7.31,7.26,4.59,8176
4,3,5,11,1.06,59.8,58.0,6.64,6.7,3.99,6818
2,0,2,9,0.33,62.4,54.0,4.44,4.41,2.76,780
1,5,2,7,2.01,64.1,62.0,7.94,7.85,5.06,13587
4,3,4,11,0.9,62.3,60.0,6.0,6.08,3.76,4540
1,1,2,7,0.33,63.4,55.0,4.37,4.4,2.78,579
3,1,5,1,0.51,63.0,59.0,5.08,5.05,3.19,1709
3,1,5,3,1.58,60.1,60.0,7.53,7.54,4.53,14453
3,1,5,8,1.0,60.4,57.0,6.49,6.46,3.91,6720
2,1,2,0,0.77,62.5,56.0,5.87,5.91,3.68,3000
3,4,7,5,0.27,60.7,59.0,4.19,4.21,2.55,486
3,0,3,0,1.52,60.2,60.0,7.4,7.46,4.47,8737
2,0,4,11,0.41,61.6,55.0,4.79,4.82,2.96,921
2,2,1,4,0.3,60.9,56.0,4.33,4.37,2.65,886
4,1,6,10,1.02,62.2,57.0,6.4,6.59,4.04,10672
3,3,4,9,0.44,62.3,59.0,4.87,4.82,3.02,1031
3,0,5,10,0.74,58.0,59.0,6.0,5.93,3.46,3294
3,2,3,3,1.02,62.5,58.0,6.4,6.47,4.02,3686
2,1,6,10,0.81,62.5,54.0,5.95,5.98,3.73,5752
3,4,5,7,1.2,60.7,60.0,6.88,6.82,4.16,6250
2,4,5,9,0.9,59.9,57.0,6.27,6.31,3.77,4584
2,1,2,5,0.41,61.8,56.0,4.77,4.78,2.95,705
2,3,4,7,0.32,61.9,55.0,4.39,4.43,2.73,645
2,5,4,9,0.44,61.8,55.0,4.89,4.92,3.03,807
3,2,2,6,0.74,62.7,59.0,5.78,5.73,3.61,2553
2,3,6,10,0.54,62.2,53.9,5.22,5.25,3.26,2007
4,4,5,1,1.01,60.2,60.0,6.46,6.5,3.9,5897
1,4,3,3,1.61,63.8,62.0,7.35,7.38,4.7,9005
2,3,4,9,1.01,61.9,54.0,6.44,6.48,4.0,7179
4,0,2,10,0.29,59.8,55.0,4.3,4.35,2.58,737
3,2,5,12,1.35,61.9,58.0,7.06,7.02,4.36,10962
4,4,5,4,0.38,62.8,56.0,4.59,4.62,2.89,700
4,6,4,12,1.13,62.1,59.0,6.64,6.71,4.14,5370
1,4,5,1,1.01,60.8,61.0,6.43,6.5,3.93,5229
2,0,1,3,0.31,61.1,56.0,4.42,4.39,2.69,1310
2,5,6,3,0.3,62.2,54.0,4.29,4.35,2.68,532
2,3,4,12,0.9,62.5,57.0,6.18,6.13,3.84,5080
3,6,5,7,1.12,58.6,58.0,6.85,6.81,4.0,4422
4,4,5,7,1.26,63.8,52.0,6.89,6.84,4.38,7567
0,6,0,1,2.49,66.3,58.0,8.26,8.18,5.45,6289
2,5,3,12,1.06,61.3,56.0,6.55,6.59,4.03,4092
0,4,3,3,2.13,64.5,58.0,8.09,8.01,5.19,13370
0,1,3,3,0.5,58.0,67.0,5.26,5.17,3.02,851
3,4,2,3,1.0,61.5,58.0,6.45,6.37,3.94,4788
3,6,2,12,1.23,61.9,54.0,6.89,6.86,4.26,4649
1,3,3,3,2.0,64.3,60.0,7.87,7.83,5.05,10416
3,1,5,2,0.36,62.0,58.0,4.54,4.56,2.82,789
2,1,5,6,1.62,61.4,57.0,7.58,7.54,4.64,16507
2,1,7,8,0.27,61.9,56.0,4.16,4.19,2.58,760
3,1,3,1,1.0,58.5,59.0,6.62,6.51,3.84,3450
2,4,2,1,0.26,60.5,58.0,4.16,4.17,2.52,474
2,2,4,1,1.03,62.1,55.0,6.47,6.5,4.03,8169
3,4,7,12,0.56,59.8,57.0,5.48,5.39,3.25,1814
3,6,5,11,1.25,59.8,58.0,7.02,6.96,4.18,3751
2,0,2,12,0.73,61.5,56.0,5.84,5.8,3.58,2858
2,0,5,1,0.34,60.8,57.0,4.52,4.56,2.76,730
2,5,5,5,1.52,62.1,59.0,7.3,7.35,4.55,9465
2,3,4,1,0.33,62.4,56.0,4.43,4.45,2.77,666
2,0,5,3,0.32,61.0,56.0,4.42,4.46,2.71,758
4,1,3,4,1.5,60.7,55.0,7.39,7.44,4.5,9900
2,5,4,7,0.34,62.0,56.0,4.5,4.53,2.8,555
3,2,3,0,1.54,62.0,56.0,7.51,7.4,4.62,7486
2,3,7,8,0.54,62.6,57.0,5.19,5.23,3.26,1801
2,3,2,9,2.03,63.0,56.0,8.04,7.99,5.05,12618
4,2,4,1,1.52,63.4,60.0,7.3,7.25,4.61,16670
2,1,3,7,0.41,61.8,54.0,4.78,4.8,2.96,625
2,0,5,5,0.28,62.4,57.0,4.2,4.16,2.61,625
2,2,2,2,1.17,62.2,56.0,6.73,6.71,4.18,5944
1,0,0,12,1.2,63.6,60.0,6.72,6.67,4.26,4346
3,3,4,7,1.37,58.3,60.0,7.35,7.3,4.27,10412
1,3,2,5,1.02,63.6,58.0,6.34,6.39,4.05,4964
3,4,2,1,1.02,60.5,60.0,6.58,6.51,3.96,4884
0,5,5,7,0.67,57.2,70.0,5.82,5.75,3.31,1436
3,3,2,3,0.6,61.8,60.0,5.38,5.37,3.32,1646
3,1,5,5,0.32,61.2,59.0,4.4,4.43,2.7,702
2,5,5,4,1.01,62.0,54.0,6.43,6.47,4.0,5099
3,0,2,5,0.34,61.2,58.0,4.47,4.49,2.74,626
4,6,3,9,1.02,63.4,56.0,6.42,6.36,4.05,3599
2,5,2,1,1.02,61.3,57.0,6.47,6.49,3.97,4685
2,6,4,10,1.14,61.5,57.0,6.7,6.73,4.13,5392
4,0,4,6,0.25,63.0,59.0,3.97,4.0,2.51,436
4,4,3,6,1.55,62.5,61.0,7.31,7.34,4.58,8174
4,1,5,5,0.71,63.2,57.0,5.66,5.63,3.56,2437
4,5,5,8,1.29,61.8,58.0,6.94,6.98,4.3,6537
2,6,4,2,0.3,59.7,57.0,4.37,4.4,2.62,394
2,0,5,11,0.3,62.3,56.0,4.29,4.32,2.68,710
4,2,4,8,0.32,61.3,55.0,4.41,4.44,2.71,696
3,3,5,3,1.07,60.1,60.0,6.76,6.6,3.99,6022
3,3,2,8,0.71,62.0,60.0,5.68,5.64,3.51,2388
4,0,2,1,1.01,62.7,58.0,6.34,6.38,3.99,4821
2,3,6,2,0.42,61.2,57.0,4.78,4.82,2.94,1179
3,0,3,8,1.24,59.9,59.0,7.01,6.95,4.18,5382
2,2,5,11,1.5,62.4,55.0,7.31,7.25,4.54,14199
4,1,3,4,0.53,58.3,62.0,5.3,5.36,3.11,1160
4,1,3,1,0.9,59.4,58.0,6.31,6.35,3.76,3872
4,3,6,3,0.33,62.8,59.0,4.38,4.44,2.77,868
4,5,7,8,0.71,63.1,58.0,5.71,5.64,3.58,2450
3,4,2,12,0.31,61.1,55.0,4.39,4.35,2.67,573
2,1,2,5,0.51,62.2,57.0,5.12,5.08,3.17,1546
3,0,4,4,0.26,60.0,56.0,4.18,4.15,2.5,546
2,0,7,4,0.51,61.3,57.0,5.17,5.14,3.16,2742
2,1,2,4,0.38,61.9,55.0,4.64,4.7,2.89,700
1,5,2,10,0.92,57.4,65.0,6.42,6.48,3.7,3122
2,1,2,10,0.9,63.0,56.0,6.15,6.1,3.86,4092
4,3,3,12,1.01,61.9,55.0,6.43,6.46,3.99,3852
3,4,3,1,1.3,60.1,57.0,7.17,7.13,4.3,6406
4,3,4,10,0.52,63.3,55.0,5.12,5.09,3.23,1815
3,1,2,2,0.5,62.2,58.0,5.03,4.87,3.1,1073
4,5,2,0,0.7,61.4,57.0,5.72,5.75,3.52,2028
4,3,7,8,0.32,62.0,55.0,4.39,4.42,2.73,730
2,3,4,5,0.43,61.6,55.1,4.85,4.89,3.0,1005
4,5,5,5,1.57,60.3,58.0,7.58,7.55,4.56,10447
2,2,2,8,1.6,61.1,55.0,7.55,7.58,4.62,13140
2,1,4,10,0.36,61.8,55.0,4.58,4.61,2.84,835
2,3,7,10,1.23,62.4,55.0,6.8,6.88,4.27,9921
3,4,4,5,0.3,61.3,58.0,4.29,4.32,2.64,526
2,0,2,12,0.32,61.3,55.0,4.41,4.46,2.72,558
2,4,3,12,2.03,61.9,57.0,8.14,8.1,5.03,11379
2,4,2,3,1.13,61.9,60.0,6.63,6.65,4.11,5911
2,5,5,3,1.53,62.1,55.0,7.43,7.35,4.59,9116
2,2,2,12,0.37,61.6,55.0,4.65,4.67,2.87,747
4,0,4,12,0.7,62.7,58.0,5.66,5.73,3.57,2777
3,0,2,1,0.4,59.9,60.0,4.75,4.77,2.85,772
2,3,1,5,0.36,61.9,55.0,4.56,4.59,2.83,1029
4,2,2,0,0.72,63.1,56.0,5.68,5.67,3.58,2670
2,3,7,5,0.75,62.2,56.0,5.78,5.82,3.61,3879
4,4,2,3,1.59,62.2,58.0,7.45,7.48,4.64,10356
3,1,3,11,0.5,59.4,60.0,5.21,5.16,3.08,1181
3,0,5,1,0.35,62.0,58.0,4.54,4.56,2.82,829
4,4,5,4,1.3,62.5,59.0,6.93,6.96,4.34,7092
2,5,7,1,0.38,62.0,54.5,4.66,4.69,2.9,768
3,5,2,2,1.01,62.8,58.0,6.4,6.34,4.0,3782
2,4,2,4,1.09,61.1,57.0,6.71,6.62,4.07,5219
3,4,2,10,1.04,61.0,58.0,6.54,6.6,4.01,4999
3,2,2,11,0.51,60.7,58.0,5.14,5.1,3.11,1421
3,2,2,10,0.7,61.7,61.0,5.7,5.67,3.51,2348
2,3,6,1,0.41,61.7,55.0,4.79,4.77,2.95,1230
2,2,5,3,1.22,60.7,57.0,6.89,6.94,4.2,9568
2,1,3,10,1.0,62.0,57.0,6.37,6.41,3.96,4623
3,4,4,11,1.65,60.9,62.0,7.58,7.51,4.6,9314
1,5,5,1,0.91,64.2,55.0,6.13,6.09,3.92,3287
4,1,2,1,0.7,63.5,56.0,5.65,5.68,3.6,2476
3,2,7,7,0.61,59.7,58.0,5.56,5.53,3.31,2392
2,2,5,1,0.34,61.6,57.0,4.47,4.53,2.77,686
1,1,3,4,0.9,65.8,60.0,5.94,5.97,3.92,3595
3,2,6,1,1.14,59.4,59.0,6.87,6.8,4.06,11654
2,3,2,0,1.03,61.7,56.0,6.5,6.47,4.0,5241
2,0,5,6,1.5,62.6,56.0,7.27,7.21,4.53,15992
3,1,4,5,1.01,62.9,60.0,6.43,6.33,4.01,7466
2,5,7,3,0.72,62.4,53.0,5.75,5.78,3.6,2340
2,3,2,11,1.09,62.4,56.0,6.57,6.61,4.11,5496
4,3,3,9,1.51,62.4,56.0,7.25,7.29,4.54,9069
0,5,0,4,1.04,67.3,56.0,6.34,6.23,4.22,2037
2,1,7,1,0.64,62.1,53.0,5.51,5.54,3.43,3157
1,5,5,8,0.9,63.8,55.0,6.07,6.16,3.9,3303
2,2,5,5,0.56,62.6,56.0,5.28,5.3,3.31,1761
0,1,2,6,1.0,65.8,59.0,6.07,6.15,4.02,4798
2,2,5,7,0.54,61.3,57.0,5.28,5.25,3.23,1572
4,1,7,3,0.23,59.7,54.0,4.02,4.05,2.41,485
0,4,3,9,1.52,65.0,57.0,7.12,7.09,4.62,7388
3,6,5,3,1.25,62.0,59.0,6.9,6.87,4.27,5264
1,6,5,10,0.51,63.1,56.0,5.1,5.13,3.23,984
0,4,3,2,0.92,66.1,57.0,6.22,6.0,4.05,2283
2,3,1,4,0.55,60.9,57.0,5.28,5.3,3.22,2789
3,6,4,4,1.64,60.6,59.0,7.67,7.61,4.63,9836
2,3,4,5,1.2,61.7,55.0,6.92,6.88,4.26,9038
3,0,3,1,0.91,61.2,58.0,6.21,6.25,3.81,3958
4,2,2,9,0.55,63.6,57.0,5.17,5.21,3.3,1271
2,5,4,5,0.82,61.6,57.0,6.0,6.05,3.71,2986
2,2,2,7,0.31,60.5,57.0,4.43,4.4,2.67,663
2,1,3,9,0.7,62.5,54.0,5.68,5.71,3.56,2283
2,4,1,4,0.35,60.9,57.0,4.58,4.6,2.8,1028
2,1,3,1,2.0,62.3,56.0,8.04,7.94,4.98,12210
1,2,3,1,0.35,63.8,56.0,4.48,4.45,2.85,591
2,4,2,0,0.34,61.1,56.0,4.52,4.55,2.77,508
4,3,5,11,1.51,62.1,57.0,7.37,7.32,4.5,11532
1,3,5,10,0.9,60.8,56.0,6.14,6.19,3.75,4210
1,0,5,0,0.4,64.4,56.0,4.62,4.67,2.99,814
4,1,4,4,0.46,60.3,59.2,4.96,5.02,3.01,1417
3,0,3,3,0.72,62.0,60.0,5.73,5.69,3.54,2795
2,0,5,0,0.54,61.8,57.0,5.26,5.22,3.24,1993
1,5,0,10,1.03,57.9,59.0,6.67,6.62,3.85,2540
2,3,4,2,0.36,61.3,56.0,4.6,4.64,2.83,746
4,4,2,3,0.51,61.2,55.0,5.19,5.21,3.18,1008
2,0,2,1,0.51,62.9,57.0,5.12,5.09,3.21,1574
3,0,2,1,0.92,62.3,58.0,6.21,6.27,3.89,4350
4,6,4,2,1.75,61.5,59.0,7.75,7.83,4.79,10681
1,0,3,0,1.51,61.7,65.0,7.31,7.38,4.53,7384
4,4,3,8,1.53,61.2,55.9,7.43,7.46,4.56,9391
2,3,4,4,1.02,61.3,56.0,6.49,6.53,3.99,7192
2,3,5,5,1.02,62.6,56.0,6.4,6.44,4.02,6591
4,0,1,10,0.8,63.3,57.0,5.85,5.87,3.71,6834
2,1,7,9,0.31,61.7,56.0,4.33,4.36,2.68,816
3,3,4,3,1.51,62.2,58.0,7.29,7.35,4.55,14542
2,4,4,3,0.52,61.1,57.0,5.17,5.22,3.17,1648
2,4,1,8,0.26,62.1,55.0,4.09,4.13,2.55,545
1,4,5,0,1.51,64.2,58.5,7.16,7.22,4.62,10763
3,3,5,0,1.02,62.1,59.0,6.47,6.41,4.0,6169
2,0,2,12,0.62,62.2,55.0,5.51,5.45,3.41,2062
3,3,7,3,0.5,61.6,60.0,5.13,5.1,3.15,1935
3,3,3,11,1.01,59.1,59.0,6.55,6.51,3.86,4242
3,3,4,1,1.0,59.2,60.0,6.6,6.54,3.89,6115
4,0,2,10,0.9,62.1,60.0,6.14,6.2,3.83,3880
3,5,5,9,1.24,60.1,59.0,7.02,6.95,4.2,5889
3,3,3,7,0.6,60.8,58.0,5.49,5.44,3.32,1433
1,1,3,8,0.7,56.9,61.0,5.85,5.9,3.34,1793
4,3,7,11,0.4,61.1,58.0,4.73,4.76,2.9,1033
2,3,1,10,1.16,59.9,57.0,6.85,6.93,4.13,10368
3,4,3,3,2.09,61.4,60.0,8.24,8.2,5.05,14581
1,3,2,10,1.01,63.2,59.0,6.32,6.36,4.01,5021
2,0,4,11,0.76,62.0,56.0,5.84,5.87,3.63,4243
3,2,5,6,0.63,61.5,59.0,5.53,5.5,3.39,1905
3,1,5,1,0.34,61.0,59.0,4.48,4.51,2.74,745
3,1,5,11,1.56,61.5,58.0,7.47,7.43,4.58,12156
2,3,6,6,0.3,61.7,57.0,4.32,4.34,2.67,764
4,4,2,11,1.5,60.7,63.0,7.3,7.27,4.42,9660
0,4,3,8,1.0,66.1,56.0,6.21,5.97,4.04,2856
4,2,4,12,0.27,62.4,55.0,4.12,4.15,2.58,429
4,4,4,8,0.3,63.2,58.0,4.26,4.22,2.68,630
3,1,7,0,0.31,60.8,55.0,4.43,4.38,2.68,1046
4,3,5,10,0.73,62.1,59.0,5.68,5.73,3.54,2966
2,1,4,9,0.72,61.2,56.0,5.78,5.83,3.55,3409
1,3,5,2,2.0,64.1,55.0,7.94,7.88,5.07,17898
4,3,4,3,0.43,58.4,60.0,4.95,4.98,2.9,817
4,0,4,3,0.7,60.1,60.0,5.73,5.76,3.45,3208
3,4,4,3,0.33,61.9,58.0,4.43,4.45,2.75,579
2,1,5,10,0.5,62.5,57.0,5.1,5.04,3.17,1629
1,6,5,11,1.52,63.5,58.0,7.24,7.28,4.61,7370
0,0,2,1,0.5,65.7,56.0,5.01,4.97,3.28,1323
4,1,7,10,0.26,60.9,58.0,4.13,4.15,2.52,584
2,5,1,6,0.33,62.1,55.0,4.41,4.44,2.75,694
3,3,5,2,0.33,61.3,59.0,4.46,4.44,2.73,743
3,1,2,11,0.5,62.0,59.0,5.06,5.1,3.15,1316
3,4,5,9,0.72,61.1,58.0,5.78,5.74,3.52,2318
2,5,3,9,1.1,61.7,56.0,6.65,6.6,4.09,3216
4,4,3,0,1.2,62.1,59.0,6.75,6.8,4.21,5280
1,0,4,10,1.0,64.0,58.0,6.27,6.21,3.99,6250
2,5,4,12,1.25,61.6,56.0,6.91,6.95,4.27,7485
4,2,6,3,0.57,61.9,56.0,5.31,5.34,3.29,2591
4,3,3,11,1.22,63.2,58.0,6.82,6.76,4.29,6409
2,1,7,5,0.28,62.4,56.0,4.16,4.2,2.61,646
2,4,3,3,2.02,62.4,56.0,8.14,8.04,5.06,12680
2,0,3,5,0.73,62.4,56.0,5.72,5.75,3.58,2504
3,4,3,4,1.0,61.0,57.0,6.51,6.4,3.94,4032
2,2,7,6,1.22,62.7,54.0,6.79,6.84,4.27,11880
1,4,5,3,0.91,63.1,59.0,6.13,6.16,3.88,3921
2,2,2,0,1.01,60.9,55.0,6.5,6.48,3.95,5345
2,6,3,6,1.0,62.1,56.0,6.34,6.41,3.96,3465
2,1,5,9,0.37,62.3,56.0,4.56,4.59,2.85,811
3,3,4,6,0.3,62.8,59.0,4.27,4.23,2.67,776
3,2,1,5,0.31,60.8,59.0,4.36,4.39,2.66,874
3,2,2,10,0.7,61.9,59.0,5.71,5.69,3.53,2423
2,3,7,8,1.07,62.3,54.0,6.54,6.56,4.08,8145
3,4,0,10,2.15,62.9,57.0,8.25,8.2,5.18,6357
2,0,7,3,0.8,61.9,56.0,5.91,5.95,3.67,6004
4,2,2,4,1.02,59.8,58.0,6.49,6.55,3.9,5500
2,0,2,9,1.67,62.6,54.0,7.57,7.63,4.76,14154
3,0,5,3,0.52,60.6,56.0,5.25,5.22,3.17,1919
2,4,1,7,0.35,61.9,55.0,4.51,4.54,2.8,921
1,3,5,10,0.31,63.1,58.0,4.3,4.35,2.73,544
0,5,0,1,1.5,65.1,59.0,7.12,6.96,4.58,5040
4,4,3,8,1.75,60.8,60.0,7.72,7.8,4.72,10727
2,2,2,12,1.8,61.4,54.0,7.86,7.82,4.81,16340
4,3,6,8,0.3,61.9,59.0,4.28,4.31,2.66,789
4,2,7,3,1.22,60.7,62.0,6.81,6.84,4.14,10719
3,4,4,11,0.34,61.6,59.0,4.54,4.49,2.78,765
3,1,7,0,0.91,61.1,61.0,6.24,6.2,3.8,7006
3,2,4,10,0.78,60.6,57.0,6.0,5.95,3.62,3342
3,4,2,9,1.51,58.0,59.0,7.57,7.54,4.38,10063
3,2,1,2,0.31,61.9,58.0,4.36,4.39,2.71,914
3,2,2,3,0.71,63.0,59.0,5.69,5.62,3.56,2381
2,5,4,10,0.7,62.1,57.0,5.69,5.71,3.54,2398
2,1,4,6,0.31,60.5,60.0,4.37,4.39,2.65,682
2,4,2,2,0.31,61.3,57.0,4.36,4.38,2.68,421
3,2,5,5,0.32,62.1,59.0,4.41,4.35,2.72,828
3,6,4,3,0.4,59.7,59.0,4.79,4.83,2.87,631
2,5,2,5,1.2,60.3,56.0,6.87,6.97,4.17,5763
4,1,5,8,1.05,63.5,57.0,6.51,6.46,4.12,6586
2,3,4,1,0.6,62.2,55.0,5.41,5.45,3.38,2061
4,0,2,4,0.9,62.5,59.0,6.13,6.19,3.85,4466
4,0,2,1,1.01,59.8,56.0,6.57,6.6,3.94,5394
2,4,2,1,1.23,61.7,55.0,6.94,6.9,4.27,6750
1,5,4,10,0.41,63.7,57.0,4.67,4.72,2.99,755
4,4,5,0,1.21,60.1,57.0,6.88,6.97,4.16,6887
3,4,2,12,0.4,62.7,58.0,4.65,4.69,2.93,666
2,1,5,8,0.33,62.1,56.0,4.46,4.43,2.76,928
1,2,0,1,2.01,64.0,56.0,7.93,7.91,5.07,6686
4,4,4,2,1.0,64.2,53.0,6.27,6.34,4.05,5619
2,4,6,10,0.33,60.2,60.0,4.49,4.52,2.71,698
2,1,7,3,0.57,61.9,54.3,5.31,5.33,3.29,2615
2,2,2,10,0.39,61.8,57.0,4.68,4.73,2.91,697
3,0,7,11,1.01,60.2,58.0,6.57,6.51,3.94,10147
4,0,1,3,1.02,61.7,59.0,6.42,6.52,3.99,17100
2,1,7,12,1.08,61.0,56.0,6.64,6.67,4.06,11166
3,3,3,10,1.21,62.7,59.0,6.74,6.66,4.2,5405
0,2,2,0,1.0,67.1,57.0,6.06,6.1,4.08,4328
2,2,7,0,0.7,61.9,55.0,5.72,5.68,3.53,2701
3,2,3,3,1.07,61.8,59.0,6.53,6.57,4.05,4560
1,3,2,4,1.01,59.8,61.0,6.45,6.49,3.87,5277
2,1,7,11,1.13,60.1,59.0,6.77,6.81,4.08,11387
3,4,4,2,0.89,60.5,59.0,6.22,6.17,3.75,3489
2,6,2,2,0.85,62.3,55.0,6.1,6.06,3.79,2366
2,0,2,1,0.7,61.4,54.0,5.75,5.71,3.52,2822
3,0,5,1,0.9,62.6,59.0,6.17,6.14,3.85,4914
2,3,1,3,0.35,62.3,55.0,4.52,4.5,2.81,1116
0,1,5,2,0.71,64.6,59.0,5.62,5.59,3.62,2902
2,1,3,3,0.89,62.4,56.0,6.04,6.08,3.78,3429
4,1,2,2,0.82,63.2,57.0,5.92,5.97,3.76,2741
1,2,2,0,0.72,63.4,58.0,5.66,5.69,3.6,2647
3,3,4,0,1.32,60.6,57.0,7.14,7.09,4.31,9979
1,2,2,4,1.01,65.5,58.0,6.11,6.25,4.05,4369
4,0,2,1,0.31,62.9,57.0,4.27,4.32,2.7,571
2,3,4,3,1.21,62.5,55.0,6.79,6.8,4.25,8020
2,4,4,4,0.32,61.0,56.0,4.43,4.45,2.71,580
4,3,4,4,0.3,62.9,60.0,4.18,4.22,2.64,605
3,2,4,10,1.1,60.9,61.0,6.7,6.64,4.06,7762
2,0,5,2,0.47,60.3,57.0,5.02,5.07,3.04,1270
2,3,2,10,0.41,61.9,54.0,4.77,4.82,2.97,759
2,3,1,10,0.56,62.0,56.0,5.28,5.33,3.29,2279
2,2,4,0,0.41,61.8,56.0,4.75,4.79,2.95,1007
2,5,5,10,0.9,61.5,58.0,6.19,6.23,3.82,3629
3,3,5,8,0.31,61.7,59.0,4.34,4.31,2.67,698
4,1,4,4,0.46,60.3,59.2,4.96,5.02,3.01,1417
4,0,2,10,0.92,60.7,58.0,6.27,6.39,3.84,4253
2,4,2,1,1.05,61.3,57.0,6.51,6.54,4.0,6255
2,3,2,6,0.54,62.0,54.0,5.25,5.27,3.26,1368
1,0,2,3,0.71,63.1,56.0,5.68,5.73,3.6,2719
3,3,4,3,0.54,61.6,56.0,5.26,5.23,3.23,1847
3,0,2,8,0.54,62.1,58.0,5.23,5.21,3.24,1786
4,2,1,12,1.05,59.7,55.0,6.66,6.73,4.0,11417
3,0,2,3,0.6,60.4,60.0,5.48,5.44,3.3,1996
2,2,5,3,0.57,60.8,57.0,5.34,5.37,3.25,1869
1,1,2,6,0.4,64.2,56.0,4.69,4.66,3.0,882
2,0,4,1,0.56,61.1,56.0,5.3,5.33,3.25,2741
1,1,2,1,0.32,63.5,56.0,4.34,4.38,2.77,524
2,2,5,12,0.33,62.1,55.0,4.47,4.45,2.77,854
1,3,5,3,1.21,64.1,58.0,6.74,6.67,4.3,7047
2,0,4,11,1.06,62.0,57.0,6.49,6.54,4.04,9625
2,3,3,7,1.04,60.7,57.0,6.51,6.61,3.98,4375
2,5,4,3,0.7,63.1,54.0,5.61,5.67,3.56,2142
4,5,2,10,0.91,63.5,57.0,6.12,6.07,3.87,2852
2,3,7,6,0.47,62.2,53.0,5.0,5.04,3.12,1618
4,4,5,7,0.9,63.7,61.0,6.04,6.07,3.86,4129
1,1,3,1,1.0,61.5,61.0,6.35,6.43,3.93,4258
4,6,5,5,1.3,61.6,56.0,7.02,7.07,4.34,5832
2,0,2,6,0.36,62.5,56.0,4.57,4.55,2.85,851
2,1,6,2,0.4,62.8,57.0,4.71,4.65,2.94,1397
4,6,2,12,1.52,62.3,57.0,7.32,7.38,4.58,7239
2,3,1,5,0.31,61.8,56.0,4.33,4.37,2.69,891
4,2,3,10,0.94,62.3,59.0,6.23,6.32,3.91,3150
3,3,2,4,0.38,62.4,59.0,4.64,4.59,2.88,855
2,1,3,5,0.52,61.8,57.0,5.14,5.18,3.19,1146
3,2,3,2,0.37,60.2,60.0,4.7,4.6,2.8,624
2,1,2,0,0.38,61.8,53.8,4.63,4.67,2.88,693
3,3,5,10,0.41,61.4,59.0,4.75,4.79,2.93,827
3,0,5,9,0.51,60.1,59.0,5.19,5.16,3.11,1977
2,3,1,8,1.51,61.7,55.0,7.37,7.41,4.56,18806
2,0,5,8,0.31,61.0,54.0,4.38,4.44,2.69,656
2,2,2,9,0.43,62.5,56.0,4.84,4.82,3.02,975
3,2,6,0,0.32,60.7,58.0,4.4,4.43,2.68,1235
2,4,7,1,1.53,62.2,57.0,7.32,7.37,4.57,13629
4,3,3,8,0.53,60.9,55.0,5.26,5.29,3.21,1092
3,1,2,6,0.34,61.9,59.0,4.48,4.44,2.76,765
3,5,2,8,1.14,59.1,58.0,6.83,6.81,4.03,4788
3,6,2,10,1.66,60.7,58.0,7.72,7.63,4.66,8487
4,5,3,10,0.9,61.3,56.0,6.17,6.23,3.8,2800
1,2,3,12,1.01,63.3,57.0,6.37,6.39,4.04,4221
3,4,3,5,1.21,58.8,60.0,6.99,6.95,4.1,6098
2,1,5,4,0.33,62.3,57.0,4.4,4.43,2.75,723
3,1,2,1,0.92,60.9,59.0,6.25,6.27,3.81,4258
4,1,2,2,0.72,57.9,58.0,5.92,5.96,3.44,2610
3,5,2,7,0.82,62.6,57.0,5.98,5.94,3.73,2405
4,1,5,8,0.5,63.3,57.0,5.1,5.07,3.22,1606
2,4,1,10,0.33,62.1,55.0,4.41,4.44,2.75,868
0,2,3,7,1.01,60.1,66.0,6.44,6.41,3.86,3597
2,2,7,1,0.6,63.0,55.0,5.39,5.37,3.39,2143
4,3,2,11,0.72,63.3,53.0,5.73,5.68,3.61,2318
3,4,7,7,0.32,62.2,58.0,4.33,4.38,2.71,602
2,1,5,6,0.38,60.1,56.0,4.69,4.72,2.83,866
2,4,3,3,0.51,61.9,54.0,5.13,5.15,3.18,983
2,4,2,8,0.53,61.9,56.0,5.17,5.23,3.22,1255
2,4,5,8,1.02,62.0,55.0,6.47,6.44,4.0,5683
2,2,5,2,0.35,62.5,57.0,4.5,4.53,2.82,706
3,2,5,5,1.01,61.2,57.5,6.43,6.45,3.94,7277
3,4,2,10,2.01,60.6,59.0,8.23,8.17,4.97,13387
3,4,5,7,1.55,61.7,59.0,7.44,7.4,4.58,11428
3,5,2,10,1.1,62.7,57.0,6.6,6.55,4.12,4805
1,3,5,7,0.64,64.1,55.3,5.43,5.45,3.49,1906
1,1,7,11,0.3,63.0,58.0,4.27,4.34,2.71,622
3,5,6,8,0.3,62.8,59.0,4.29,4.24,2.68,709
3,3,2,0,0.48,59.7,59.0,5.07,5.04,3.02,960
2,3,4,9,0.51,61.8,56.0,5.1,5.15,3.17,1852
4,2,2,4,1.0,62.5,56.0,6.38,6.42,4.0,4643
3,1,3,10,1.5,62.7,59.0,7.3,7.22,4.55,8316
1,3,4,12,0.5,57.5,56.0,5.3,5.24,3.03,1429
