cut,color,clarity,city,carat,depth,table,x,y,z,price
3,4,2,11,2.01,61.8,58.0,8.13,8.06,5.0,17347
3,5,2,12,2.03,61.2,58.0,8.21,8.16,5.01,16787
2,3,7,9,0.55,62.5,56.0,5.25,5.22,3.27,2129
3,2,4,7,0.51,60.7,59.0,5.11,5.13,3.11,1627
3,2,5,8,0.4,61.0,59.0,4.71,4.76,2.89,842
2,1,2,3,0.51,61.5,55.0,5.18,5.16,3.18,1546
3,1,2,1,1.11,61.3,58.0,6.61,6.66,4.07,5802
3,1,2,1,1.01,60.7,58.0,6.5,6.48,3.94,5525
2,1,2,3,0.51,62.8,55.0,5.12,5.07,3.2,1546
2,1,2,0,0.51,62.7,55.0,5.07,5.1,3.19,1438
2,0,2,2,0.51,62.9,55.0,5.07,5.11,3.2,1346
2,3,0,11,1.09,61.0,56.0,6.62,6.66,4.05,3549
2,3,0,6,1.02,61.2,56.0,6.47,6.5,3.97,3459
4,2,3,2,1.29,63.4,57.0,6.92,6.77,4.35,4977
4,2,3,1,1.09,63.2,58.0,6.54,6.49,4.12,4853
4,2,5,5,0.61,62.9,58.0,5.33,5.39,3.37,1971
4,1,7,7,0.28,59.1,59.0,4.27,4.33,2.54,642
4,1,7,9,0.31,58.8,59.0,4.46,4.45,2.62,704
3,5,4,1,0.36,62.0,59.0,4.53,4.6,2.83,568
3,4,2,10,0.53,60.9,60.0,5.26,5.19,3.18,1193
3,4,2,11,0.54,61.0,58.0,5.23,5.27,3.2,1154
3,4,2,10,0.53,61.2,60.0,5.22,5.1,3.16,1159
0,3,2,4,1.5,65.5,58.0,7.16,7.12,4.68,8627
2,1,4,7,0.41,62.1,55.0,4.8,4.77,2.97,1153
2,1,4,7,0.39,62.2,55.0,4.67,4.7,2.91,948
2,1,4,7,0.35,62.0,55.0,4.54,4.58,2.82,900
4,2,7,11,1.02,62.9,59.0,6.37,6.42,4.02,8940
4,1,7,10,1.04,62.8,58.0,6.42,6.45,4.04,9705
4,2,6,11,1.02,62.4,58.0,6.38,6.41,3.99,8990
1,2,4,10,0.71,61.8,57.0,5.73,5.76,3.55,3701
2,1,4,7,0.72,61.1,57.0,5.78,5.81,3.54,3947
2,1,4,9,0.65,61.4,59.0,5.53,5.57,3.41,2533
4,2,3,1,1.0,63.4,55.0,6.3,6.38,4.02,4033
3,4,3,7,1.7,62.1,56.0,7.66,7.55,4.72,7673
3,5,3,7,1.51,61.3,55.0,7.41,7.36,4.53,6173
2,5,2,7,1.63,61.3,56.0,7.64,7.56,4.66,9694
4,2,5,9,0.74,61.3,61.0,5.8,5.84,3.57,2775
0,4,4,10,0.77,64.6,56.4,5.78,5.84,3.75,2594
3,4,5,0,1.13,62.8,59.0,6.63,6.58,4.15,5571
4,3,7,8,0.27,61.0,56.0,4.19,4.22,2.56,504
4,3,7,7,0.28,61.1,56.0,4.25,4.27,2.6,522
4,2,3,0,0.5,63.1,60.0,5.0,5.04,3.17,1020
4,2,2,0,0.51,62.5,59.0,5.08,5.1,3.18,1203
4,2,4,1,0.56,62.0,59.0,5.3,5.34,3.3,1712
3,5,6,5,0.4,62.7,59.0,4.67,4.71,2.94,842
1,3,6,11,0.45,64.0,57.0,4.86,4.82,3.1,1254
1,3,7,11,0.5,63.6,57.0,5.08,5.04,3.22,1858
1,3,7,10,0.5,63.6,57.0,5.04,5.08,3.22,1764
2,3,7,9,0.51,61.6,55.0,5.13,5.16,3.17,2197
2,3,5,2,0.51,62.0,56.0,5.11,5.18,3.19,1343
2,3,5,2,0.55,62.4,56.0,5.25,5.23,3.27,1556
3,3,3,9,0.91,62.8,59.0,6.14,6.12,3.85,3047
3,4,3,9,0.9,62.1,59.0,6.13,6.04,3.78,3326
3,3,2,8,1.17,62.6,55.0,6.75,6.7,4.21,7731
4,3,4,2,1.06,63.4,57.0,6.48,6.45,4.1,6595
2,2,6,1,0.72,61.7,56.0,5.73,5.77,3.55,3795
2,2,6,1,0.7,61.0,56.0,5.72,5.75,3.5,4951
2,0,7,3,0.4,62.0,56.0,4.74,4.71,2.93,1323
2,0,7,5,0.41,62.5,57.0,4.75,4.72,2.96,1181
2,5,7,0,1.2,62.9,55.0,6.75,6.79,4.26,7079
2,5,7,1,1.12,61.6,54.0,6.72,6.74,4.14,6317
4,6,2,2,2.22,58.7,60.0,8.51,8.57,5.01,13782
3,5,2,4,2.04,58.8,60.0,8.42,8.32,4.92,14775
4,3,2,11,1.24,61.8,58.0,6.9,6.96,4.28,7106
4,0,2,5,0.3,62.1,58.0,4.25,4.28,2.65,552
4,0,2,6,0.3,62.3,57.0,4.26,4.31,2.67,524
4,1,2,5,0.31,62.7,58.0,4.31,4.33,2.71,544
2,5,2,9,0.34,61.9,57.0,4.48,4.44,2.76,589
2,3,1,12,0.32,61.7,54.0,4.39,4.42,2.72,918
3,4,2,8,1.14,62.5,58.0,6.71,6.67,4.18,4948
3,4,2,7,1.11,62.5,58.0,6.64,6.61,4.14,5433
2,3,7,10,0.32,61.2,56.0,4.42,4.41,2.7,936
4,3,2,7,0.5,62.9,59.0,5.04,5.07,3.18,1187
4,2,2,6,0.47,63.3,60.0,4.98,4.94,3.14,1086
2,0,2,7,1.0,62.2,56.0,6.38,6.35,3.96,5880
2,0,2,8,1.01,62.1,56.0,6.36,6.43,3.97,5694
2,0,2,7,1.02,62.8,56.0,6.44,6.39,4.03,6158
2,5,6,1,0.7,62.3,55.0,5.7,5.64,3.53,2536
2,5,6,1,0.55,61.6,55.0,5.26,5.3,3.25,1916
2,5,6,1,0.58,62.1,56.0,5.32,5.34,3.31,1680
1,4,2,12,0.31,63.6,57.0,4.33,4.32,2.75,573
3,5,5,3,1.55,61.3,58.0,7.48,7.44,4.57,7656
4,4,3,1,1.15,61.9,57.0,6.68,6.72,4.15,4654
4,4,3,1,1.2,62.0,58.0,6.73,6.79,4.19,5352
2,0,2,9,0.41,61.7,54.0,4.78,4.79,2.95,791
1,2,5,0,0.5,63.6,58.0,5.05,5.02,3.2,1433
1,2,5,0,0.41,63.2,57.0,4.74,4.76,3.0,863
3,3,7,5,0.52,61.2,59.0,5.14,5.16,3.15,1911
3,2,7,7,0.5,61.9,58.0,5.07,5.1,3.15,2052
3,6,5,5,2.04,61.4,59.0,8.04,8.14,4.97,13477
0,2,4,1,1.01,64.6,60.0,6.26,6.16,4.01,6366
0,3,5,5,1.01,64.4,58.0,6.25,6.18,4.0,4887
3,2,4,9,0.5,61.3,59.0,5.09,5.15,3.14,1710
3,2,4,10,0.54,61.8,59.0,5.16,5.23,3.21,1649
3,2,4,8,0.51,61.4,58.0,5.15,5.18,3.17,1744
3,2,2,8,0.35,60.2,58.0,4.6,4.54,2.75,748
3,1,2,5,0.5,59.9,58.0,5.18,5.17,3.1,1593
2,1,2,9,0.37,62.7,54.0,4.6,4.55,2.87,833
2,1,2,10,0.41,62.1,54.0,4.81,4.76,2.97,969
3,3,5,7,1.07,61.9,58.0,6.55,6.54,4.05,6903
3,3,5,5,1.09,61.7,58.0,6.6,6.53,4.05,6504
3,3,5,5,1.15,61.5,58.0,6.76,6.71,4.14,6492
3,3,4,1,0.37,61.4,58.0,4.61,4.58,2.82,957
3,3,4,1,0.33,61.3,58.0,4.42,4.46,2.72,666
1,3,5,12,0.9,63.6,59.0,6.1,6.04,3.86,4022
2,1,6,12,0.29,62.7,55.0,4.2,4.22,2.64,669
2,2,4,11,1.01,63.2,56.0,6.35,6.41,4.03,7209
2,2,5,9,1.02,62.7,56.0,6.39,6.44,4.02,6479
2,2,4,11,1.05,62.3,55.0,6.53,6.5,4.06,8100
2,1,2,1,0.6,61.2,57.0,5.43,5.45,3.33,2069
2,1,2,1,0.6,61.4,57.0,5.52,5.46,3.37,1601
4,2,6,11,0.46,62.3,56.0,4.94,4.98,3.09,1838
2,4,5,7,1.22,60.4,57.0,6.95,6.98,4.21,7506
2,3,6,2,0.32,61.1,57.0,4.43,4.41,2.7,1080
2,3,6,2,0.33,60.9,57.0,4.49,4.51,2.74,838
4,0,2,2,0.93,60.8,59.0,6.24,6.27,3.8,4527
4,0,4,3,0.84,60.6,57.0,6.06,6.15,3.7,4443
2,5,3,0,1.0,60.9,57.0,6.43,6.47,3.93,3811
2,5,3,0,1.06,61.3,56.0,6.59,6.55,4.03,4167
2,5,3,1,0.95,61.2,56.0,6.33,6.37,3.89,3918
2,4,2,1,1.83,61.5,56.0,7.87,7.81,4.82,15032
2,4,2,0,1.71,61.8,57.0,7.74,7.69,4.76,13477
1,4,2,6,1.02,63.5,58.0,6.36,6.39,4.05,4604
1,4,2,6,1.01,63.1,59.0,6.32,6.36,4.0,4749
1,4,2,6,1.01,62.9,57.0,6.27,6.36,3.97,4496
3,0,3,3,1.02,61.3,62.0,6.46,6.42,3.95,4044
4,6,5,3,0.73,62.7,57.0,5.71,5.74,3.59,2101
4,6,5,3,0.71,62.6,57.0,5.64,5.7,3.55,1626
4,6,5,3,0.71,62.3,57.0,5.65,5.69,3.53,1930
4,3,7,2,0.3,62.9,55.0,4.24,4.28,2.68,684
4,3,7,3,0.26,62.5,55.0,4.1,4.12,2.57,486
4,3,7,0,0.3,62.9,55.0,4.3,4.32,2.71,684
2,4,5,1,0.56,61.7,54.0,5.31,5.33,3.28,1427
3,4,2,6,1.01,61.8,61.0,6.47,6.4,3.98,4513
3,4,3,8,0.81,61.6,62.0,6.0,5.92,3.67,2313
4,3,2,3,0.7,64.3,56.0,5.56,5.58,3.58,2517
4,2,2,3,0.7,63.5,56.0,5.58,5.66,3.57,2401
2,5,3,9,0.53,61.8,55.0,5.22,5.26,3.24,844
2,5,3,9,0.51,62.2,55.0,5.14,5.15,3.2,913
2,5,3,7,0.6,61.8,55.0,5.44,5.46,3.37,1009
2,5,2,0,2.04,60.2,56.0,8.19,8.26,4.95,16718
2,5,3,1,1.9,60.9,55.0,8.0,8.06,4.89,12165
2,2,6,11,0.55,60.6,57.0,5.33,5.36,3.24,2716
4,6,5,3,1.21,62.4,58.0,6.79,6.83,4.25,4191
4,6,5,1,1.21,62.2,59.0,6.79,6.84,4.24,5136
2,4,4,8,0.63,61.2,57.0,5.5,5.55,3.37,2040
3,1,4,1,0.41,61.8,58.0,4.75,4.73,2.93,1153
3,1,4,1,0.46,61.7,59.0,4.93,4.96,3.05,1372
3,1,7,1,0.3,60.1,59.0,4.32,4.37,2.61,789
3,1,7,0,0.28,60.1,59.0,4.26,4.22,2.55,828
3,1,7,3,0.31,60.4,59.0,4.34,4.37,2.63,816
2,4,3,12,0.81,63.0,57.0,5.94,5.9,3.73,2313
2,4,4,12,0.71,62.8,57.0,5.65,5.72,3.57,2685
2,1,5,3,0.44,61.5,56.0,4.9,4.92,3.02,1003
2,1,5,2,0.42,61.7,56.0,4.82,4.8,2.97,1024
4,3,5,4,1.15,62.9,58.0,6.62,6.7,4.19,6831
3,4,2,7,1.51,59.9,60.0,7.45,7.4,4.45,9261
2,1,2,10,0.41,61.8,56.0,4.78,4.77,2.95,904
2,1,2,11,0.36,61.9,56.0,4.53,4.58,2.82,631
2,2,2,0,0.35,62.4,55.0,4.52,4.55,2.83,583
2,2,2,2,0.41,61.8,55.0,4.75,4.8,2.95,711
4,2,2,4,1.01,61.3,59.0,6.44,6.47,3.96,4969
3,1,5,10,0.41,61.3,58.0,4.74,4.79,2.92,935
3,1,5,10,0.37,60.6,58.0,4.65,4.62,2.81,971
3,1,5,9,0.39,61.4,58.0,4.68,4.73,2.89,889
3,0,5,0,0.5,61.9,58.0,5.1,5.04,3.14,1845
3,2,3,10,0.51,58.9,60.0,5.24,5.19,3.07,1195
4,4,2,7,0.7,61.5,57.0,5.64,5.68,3.48,2107
4,3,2,7,0.81,60.7,56.0,6.06,6.09,3.69,2733
2,2,0,10,0.71,60.1,57.0,5.79,5.76,3.47,1761
2,4,6,10,0.33,60.2,60.0,4.49,4.52,2.71,698
2,2,4,10,0.62,62.0,54.0,5.46,5.5,3.4,2406
2,2,4,10,0.57,61.4,55.0,5.38,5.39,3.3,2065
2,2,4,8,0.58,61.9,54.0,5.33,5.37,3.31,1772
2,0,7,1,0.26,61.4,56.0,4.15,4.12,2.54,769
2,0,7,4,0.28,61.1,55.0,4.23,4.28,2.6,827
2,0,7,3,0.31,61.2,55.0,4.37,4.42,2.69,1034
2,2,2,7,1.57,62.4,56.0,7.46,7.41,4.64,11523
2,2,2,8,1.51,62.5,57.0,7.27,7.32,4.56,10693
2,2,2,7,1.53,62.6,55.0,7.39,7.37,4.62,12415
2,4,2,1,1.01,62.5,56.0,6.38,6.45,4.01,5589
2,4,2,0,1.05,62.5,56.0,6.52,6.43,4.05,5027
2,4,2,1,1.06,62.1,56.0,6.51,6.57,4.06,5020
3,4,2,10,2.01,61.2,62.0,8.18,8.12,4.99,12829
1,0,3,10,0.91,64.1,62.0,6.06,6.01,3.87,3349
4,4,2,3,0.31,61.7,59.0,4.36,4.39,2.7,435
4,6,2,10,0.77,62.3,58.0,5.86,5.89,3.66,1807
4,6,2,10,0.7,61.9,58.0,5.64,5.67,3.5,1666
2,4,5,0,0.32,62.0,57.0,4.39,4.35,2.71,648
2,4,5,0,0.31,61.4,56.0,4.38,4.42,2.7,507
4,3,1,9,0.32,62.9,55.0,4.37,4.41,2.76,954
4,3,1,11,0.3,62.6,56.0,4.27,4.29,2.68,863
1,2,3,3,1.0,60.2,65.0,6.38,6.41,3.85,4386
3,5,3,8,2.06,60.1,58.0,8.32,8.26,4.98,14982
4,2,6,8,0.58,59.7,57.0,5.48,5.51,3.28,2636
4,4,6,7,0.41,59.5,58.0,4.82,4.86,2.88,991
3,0,5,3,0.64,60.9,59.0,5.6,5.63,3.42,2243
3,0,5,2,0.76,61.7,59.0,5.87,5.9,3.63,3581
3,4,3,4,1.61,61.4,62.0,7.54,7.48,4.62,7745
4,6,5,3,2.31,59.7,60.0,8.53,8.59,5.11,14830
4,6,5,1,2.04,59.9,59.0,8.25,8.32,4.96,12095
4,6,5,5,2.44,60.1,59.0,8.75,8.83,5.28,16533
1,1,4,6,0.37,62.8,65.0,4.51,4.54,2.84,889
1,1,4,11,0.35,61.3,65.0,4.51,4.53,2.77,938
2,0,5,2,0.51,61.9,57.0,5.15,5.09,3.17,1882
2,0,5,2,0.55,61.7,57.0,5.21,5.26,3.23,1848
2,0,5,2,0.57,61.8,57.0,5.29,5.32,3.28,1955
1,2,3,1,1.13,64.0,58.0,6.52,6.58,4.19,3952
1,2,3,1,1.0,63.8,58.0,6.28,6.33,4.02,4081
2,3,4,10,0.86,62.2,57.0,6.05,6.1,3.78,4420
3,5,2,6,1.32,62.3,58.0,6.98,7.01,4.36,6171
2,2,5,3,0.32,62.5,56.0,4.38,4.36,2.73,828
2,2,5,4,0.31,62.9,56.0,4.32,4.3,2.71,802
4,1,2,4,0.3,61.7,56.0,4.27,4.29,2.64,526
4,1,1,3,0.33,61.8,55.0,4.47,4.52,2.78,957
0,1,3,8,0.7,64.6,53.0,5.58,5.63,3.62,2092
0,2,3,12,0.7,65.1,52.0,5.64,5.57,3.65,2394
4,3,3,12,0.9,63.1,58.0,6.08,6.02,3.82,2857
4,3,3,12,1.08,63.2,57.0,6.54,6.5,4.12,4318
4,1,3,10,0.71,62.2,58.0,5.65,5.7,3.53,2423
4,1,3,10,0.7,60.8,57.0,5.66,5.72,3.46,2324
3,5,5,10,2.14,59.3,59.0,8.39,8.43,5.0,15418
3,5,5,10,2.02,59.0,59.0,8.34,8.27,4.9,17893
2,4,1,10,0.33,62.1,54.0,4.44,4.48,2.77,838
2,4,1,10,0.31,62.2,54.0,4.38,4.4,2.73,789
2,4,1,10,0.32,61.9,54.2,4.38,4.42,2.72,783
2,2,7,2,0.42,60.6,57.0,4.82,4.85,2.93,1142
2,2,7,2,0.55,60.8,56.0,5.27,5.32,3.22,2294
2,2,7,1,0.5,60.5,56.0,5.15,5.09,3.1,2210
4,1,3,4,0.95,58.7,63.0,6.37,6.43,3.76,3590
4,1,3,3,0.91,58.6,63.0,6.38,6.32,3.72,2963
2,1,4,3,0.35,62.3,57.0,4.51,4.55,2.82,747
2,1,4,2,0.4,62.3,56.0,4.73,4.71,2.94,1125
4,1,7,3,0.31,60.8,55.0,4.38,4.43,2.68,816
4,1,7,3,0.37,61.2,55.0,4.63,4.68,2.85,779
1,1,5,1,0.38,63.2,57.0,4.59,4.62,2.91,693
1,0,5,2,0.33,63.5,56.0,4.36,4.4,2.78,625
4,3,6,4,0.3,62.4,57.0,4.27,4.29,2.67,789
3,3,4,12,0.34,60.4,61.0,4.53,4.48,2.72,880
3,3,4,12,0.36,61.2,60.0,4.59,4.56,2.8,932
3,3,4,10,0.31,61.2,60.0,4.33,4.3,2.64,802
2,2,2,10,0.72,62.3,56.0,5.77,5.79,3.6,3004
2,0,2,1,0.71,60.6,56.0,5.78,5.81,3.51,3674
4,3,4,10,0.31,63.3,57.0,4.31,4.28,2.72,749
2,5,4,4,0.3,61.6,56.0,4.31,4.36,2.67,473
2,5,4,5,0.33,61.6,57.0,4.46,4.41,2.73,668
3,1,3,6,0.36,62.4,58.0,4.56,4.54,2.84,605
2,1,7,0,0.52,60.9,56.0,5.21,5.24,3.18,2220
2,1,7,1,0.41,61.0,56.0,4.79,4.82,2.93,1187
2,1,7,1,0.41,61.0,56.0,4.82,4.79,2.93,1243
4,2,2,5,0.51,62.0,54.0,5.15,5.18,3.2,1265
4,1,2,4,0.51,62.2,55.0,5.09,5.11,3.17,1318
4,0,2,0,0.5,61.6,59.0,5.12,5.14,3.16,1318
3,3,2,3,1.24,60.5,58.0,7.1,7.05,4.13,6562
3,3,2,1,1.32,60.6,58.0,7.12,7.06,4.3,7676
3,3,3,2,1.22,60.5,58.0,6.96,6.92,4.2,5739
4,3,5,6,0.33,62.6,56.0,4.38,4.41,2.75,579
4,3,5,6,0.31,63.1,56.0,4.37,4.31,2.74,698
4,4,2,1,1.05,60.2,62.0,6.52,6.57,3.94,5047
3,0,5,7,0.3,60.5,58.0,4.35,4.38,2.64,710
3,6,4,5,1.25,62.0,58.0,6.89,6.92,4.28,5500
3,4,5,9,1.72,61.9,56.0,7.74,7.67,4.77,13122
3,4,5,6,1.7,62.4,57.0,7.6,7.54,4.72,13298
3,5,4,8,1.53,62.0,57.0,7.39,7.35,4.57,9877
3,3,2,2,1.01,62.7,59.0,6.41,6.35,4.0,4808
3,3,2,3,0.9,62.7,59.0,6.14,6.1,3.84,3774
2,5,4,6,1.5,61.3,57.0,7.32,7.35,4.5,9900
2,1,5,4,0.23,62.6,57.0,3.88,3.92,2.44,423
2,1,5,4,0.25,62.1,57.0,4.02,4.06,2.5,535
2,1,5,5,0.3,62.3,57.0,4.32,4.29,2.68,844
1,3,0,3,1.5,57.4,62.0,7.56,7.39,4.29,3179
2,6,4,2,1.59,61.3,57.0,7.5,7.55,4.61,9494
2,5,4,5,1.64,60.5,57.0,7.68,7.62,4.64,11305
2,5,4,5,1.79,61.3,57.0,7.86,7.81,4.8,13908
4,2,3,11,1.01,62.4,58.0,6.37,6.42,3.99,4187
4,2,3,11,1.04,63.2,58.0,6.39,6.34,4.02,4013
4,2,3,10,1.02,63.0,58.0,6.37,6.43,4.03,4319
1,6,5,3,0.9,64.0,61.0,6.04,6.03,3.86,2822
3,0,5,3,0.3,60.4,59.0,4.33,4.35,2.62,710
2,3,7,7,0.52,61.9,55.0,5.16,5.14,3.19,2012
1,0,2,11,0.5,63.8,60.0,5.0,5.03,3.2,1333
1,1,2,10,0.5,63.5,61.0,4.98,5.03,3.18,1279
1,0,1,11,0.5,63.2,59.0,4.99,5.04,3.17,3378
3,0,2,3,0.37,62.7,58.0,4.55,4.58,2.86,681
4,5,4,12,0.74,63.4,57.0,5.81,5.76,3.67,2353
4,5,5,11,0.76,63.3,57.0,5.79,5.83,3.68,2551
4,4,4,11,0.81,63.6,57.0,5.87,5.9,3.74,3104
2,5,2,7,1.32,62.2,57.0,7.07,7.01,4.38,6431
2,5,2,9,1.35,62.3,57.0,7.11,7.05,4.41,6199
4,0,5,11,1.11,63.2,57.0,6.64,6.61,4.18,8006
4,0,5,10,1.02,62.3,57.0,6.41,6.47,4.01,6597
4,1,6,10,1.02,62.2,57.0,6.4,6.59,4.04,10672
2,1,4,4,0.41,61.8,55.0,4.75,4.8,2.95,1079
2,1,4,10,0.58,62.2,55.0,5.38,5.42,3.36,2041
2,1,3,3,0.7,62.2,56.0,5.67,5.64,3.52,2560
3,6,4,1,1.56,61.1,59.0,7.49,7.52,4.58,8324
3,6,4,2,1.52,62.0,59.0,7.36,7.34,4.56,8258
3,6,4,0,1.52,62.2,59.0,7.38,7.32,4.57,8580
2,2,2,5,0.7,61.9,55.0,5.7,5.74,3.54,3119
2,2,2,5,0.76,62.6,56.0,5.82,5.88,3.66,2719
2,2,5,11,1.02,62.7,54.0,6.42,6.5,4.05,6479
2,2,5,11,1.08,62.3,54.0,6.6,6.56,4.1,7917
2,1,6,12,1.01,61.8,54.0,6.43,6.49,3.99,10789
3,3,2,10,0.3,61.4,57.0,4.35,4.31,2.66,574
4,4,4,5,0.52,59.6,57.0,5.25,5.34,3.15,1320
4,3,3,6,0.57,59.4,58.0,5.39,5.42,3.21,1214
2,2,6,12,0.24,61.8,55.0,4.0,4.03,2.48,678
2,3,6,11,0.25,62.6,56.0,4.01,4.05,2.52,582
2,3,6,10,0.24,62.1,56.0,3.97,4.0,2.47,559
3,4,0,2,1.54,62.0,60.0,7.32,7.4,4.56,4980
3,4,0,2,1.5,62.9,60.0,7.31,7.22,4.57,4022
3,5,0,1,1.69,62.4,60.0,7.56,7.59,4.73,6320
2,0,2,0,0.41,61.8,56.0,4.78,4.73,2.94,1122
3,1,5,3,0.54,59.0,60.0,5.38,5.32,3.15,1687
3,4,4,2,0.33,62.4,60.0,4.39,4.42,2.75,540
2,2,5,2,1.13,60.1,56.0,6.76,6.84,4.09,8157
2,3,5,1,1.03,59.6,57.0,6.65,6.6,3.95,6146
0,6,3,10,1.45,58.6,68.0,7.45,7.33,4.34,4570
3,2,2,5,1.04,61.5,59.0,6.54,6.46,4.0,5504
1,3,3,12,1.5,64.3,57.0,7.29,7.2,4.66,8190
3,3,4,4,1.27,61.1,60.0,6.99,7.03,4.28,9371
3,4,4,3,1.24,61.2,59.0,6.94,6.91,4.24,7493
2,1,4,4,0.34,61.8,57.0,4.5,4.47,2.77,1033
2,2,2,4,0.79,62.8,56.0,5.88,5.9,3.7,2878
2,2,2,4,0.7,62.1,56.0,5.65,5.67,3.51,2573
1,5,4,3,0.71,63.8,53.0,5.7,5.64,3.62,2104
3,1,7,0,0.56,59.2,56.0,5.49,5.39,3.22,2496
4,3,7,3,0.84,60.4,55.0,6.07,6.12,3.68,4259
2,0,7,4,0.32,62.3,54.0,4.42,4.44,2.76,841
2,0,7,5,0.5,62.5,53.0,5.05,5.13,3.18,2475
2,0,7,4,0.32,62.1,54.0,4.4,4.4,2.74,858
3,4,3,1,0.81,62.2,56.0,5.98,5.92,3.7,2534
3,4,4,1,0.71,61.7,56.0,5.81,5.67,3.54,2401
2,3,2,1,0.91,62.0,54.0,6.23,6.26,3.87,4453
2,3,3,1,1.01,61.6,54.0,6.4,6.45,3.96,4560
3,0,2,1,0.77,59.5,60.0,6.01,5.95,3.56,2939
3,1,2,3,0.71,59.1,61.0,5.84,5.8,3.44,2863
1,2,3,8,1.01,63.7,59.0,6.38,6.28,4.03,4242
1,2,3,11,1.01,63.6,59.0,6.34,6.37,4.04,4121
2,1,4,8,0.33,62.3,53.8,4.42,4.44,2.76,771
2,1,4,10,0.3,62.2,54.0,4.28,4.3,2.67,775
2,1,4,10,0.34,62.4,54.0,4.49,4.45,2.79,1060
1,0,3,3,0.42,63.2,57.0,4.75,4.77,3.01,653
1,0,3,3,0.42,63.1,56.0,4.74,4.8,3.01,653
1,0,2,4,0.4,63.3,57.0,4.68,4.71,2.97,720
2,3,4,4,1.09,62.4,57.0,6.55,6.63,4.11,6934
2,3,4,3,1.2,62.0,57.0,6.78,6.81,4.21,8545
3,4,5,3,1.2,62.4,57.0,6.73,6.67,4.18,6048
3,3,5,3,1.04,62.6,56.0,6.44,6.41,4.02,6290
3,4,5,3,1.01,62.1,57.0,6.45,6.39,3.99,5120
2,2,2,8,0.83,62.0,55.0,6.03,6.07,3.75,3774
2,2,2,8,0.7,61.7,54.0,5.72,5.75,3.54,2662
3,3,4,2,0.38,61.9,58.0,4.66,4.62,2.87,1069
3,6,2,1,0.92,62.9,58.0,6.22,6.18,3.9,2858
3,3,4,11,1.21,62.7,58.0,6.76,6.85,4.27,8616
4,0,3,4,1.01,62.8,59.0,6.34,6.44,4.01,4588
4,0,3,3,1.04,62.9,58.0,6.41,6.47,4.05,5265
3,2,2,8,0.34,59.3,60.0,4.58,4.52,2.7,727
3,4,4,5,0.9,60.2,58.0,6.32,6.28,3.79,4234
1,2,1,12,0.64,58.6,61.0,5.69,5.71,3.34,2980
2,3,1,1,0.51,61.4,54.0,5.18,5.24,3.2,2208
2,3,1,0,0.46,61.6,54.0,4.97,5.0,3.07,1558
2,1,4,12,0.54,62.6,55.0,5.2,5.22,3.26,1732
2,1,4,10,0.5,61.9,54.1,5.09,5.15,3.17,1759
2,0,4,12,0.5,62.3,54.3,5.05,5.12,3.17,2033
4,3,4,10,1.28,59.2,57.0,7.05,7.13,4.2,8895
4,5,3,11,1.27,59.7,57.0,6.99,7.04,4.19,5371
2,4,4,6,0.3,62.5,56.0,4.27,4.24,2.66,675
2,4,4,4,0.26,62.6,56.0,4.07,4.09,2.55,448
2,3,4,11,0.32,61.6,55.0,4.43,4.46,2.74,665
2,0,7,0,0.76,62.3,57.0,5.87,5.84,3.65,4150
2,0,7,3,0.8,61.9,56.0,5.91,5.95,3.67,6004
3,3,2,7,1.54,61.3,59.0,7.41,7.38,4.53,10219
3,2,5,10,1.51,62.1,59.0,7.37,7.26,4.54,13074
4,2,1,8,0.25,59.4,62.0,4.12,4.13,2.45,548
4,0,2,3,0.3,58.8,63.0,4.35,4.32,2.55,614
4,1,0,8,0.43,58.4,62.0,4.94,5.0,2.9,555
3,4,3,10,1.01,62.0,60.0,6.39,6.25,3.92,3507
4,3,5,7,1.5,60.7,59.0,7.31,7.38,4.46,18691
4,4,4,10,1.5,60.7,58.0,7.35,7.42,4.48,10681
3,5,7,8,0.7,60.1,59.0,5.8,5.72,3.46,2352
3,5,7,7,0.73,59.3,59.0,5.91,5.87,3.49,2234
4,5,2,3,2.03,62.9,57.0,8.02,8.06,5.06,15153
2,1,6,1,0.32,60.5,57.0,4.44,4.48,2.7,917
2,1,6,1,0.31,61.0,57.0,4.39,4.37,2.67,903
3,3,5,0,1.1,62.8,58.0,6.6,6.58,4.14,6387
2,2,4,2,0.4,61.1,56.0,4.78,4.75,2.91,1050
2,5,5,12,1.2,62.1,57.0,6.78,6.71,4.19,5914
1,1,5,12,0.54,63.1,58.0,5.13,5.21,3.26,1637
2,1,3,6,1.01,63.0,56.0,6.34,6.3,3.98,4118
4,3,2,9,0.3,61.4,57.0,4.31,4.35,2.66,447
1,3,2,7,0.93,63.8,58.0,6.14,6.09,3.9,4375
1,3,2,6,0.9,62.8,59.0,6.08,6.12,3.83,3734
2,0,3,0,0.72,60.5,57.0,5.82,5.89,3.54,3176
2,0,3,1,0.71,60.0,57.0,5.83,5.81,3.49,2633
2,4,2,0,1.58,61.4,56.0,7.53,7.46,4.6,10738
2,3,3,7,0.7,62.9,56.0,5.69,5.66,3.57,2056
2,4,3,6,0.71,62.7,55.0,5.68,5.64,3.56,2317
4,5,4,11,0.72,63.8,59.0,5.63,5.71,3.62,2441
4,5,5,11,0.77,63.2,58.0,5.79,5.85,3.68,2513
3,5,5,12,0.7,63.0,60.0,5.62,5.59,3.53,1966
4,1,7,1,0.36,60.2,59.0,4.6,4.64,2.78,742
