cut,color,clarity,city,carat,depth,table,x,y,z,price
4,1,3,1,0.9,59.4,58.0,6.31,6.35,3.76,3872
2,1,3,1,0.66,61.9,55.0,5.61,5.64,3.48,1560
2,6,5,7,0.66,62.1,55.0,5.6,5.64,3.49,1316
1,3,4,1,1.0,58.6,62.0,6.5,6.53,3.82,5921
3,2,3,1,1.01,58.8,62.0,6.49,6.46,3.81,4197
3,2,5,10,1.0,58.7,62.0,6.6,6.51,3.85,6037
2,2,1,10,0.34,60.7,57.0,4.53,4.5,2.74,1148
2,4,5,9,0.33,60.7,57.0,4.5,4.46,2.72,668
2,0,5,12,0.33,60.7,57.0,4.5,4.46,2.72,1002
3,2,3,10,0.72,61.3,59.0,5.81,5.76,3.55,1676
3,1,4,0,0.73,61.3,59.0,5.81,5.78,3.55,2870
3,1,3,8,0.74,61.3,59.0,5.83,5.78,3.56,2527
3,1,5,6,0.37,60.3,58.0,4.63,4.66,2.8,811
3,2,2,1,0.37,60.3,58.0,4.62,4.66,2.8,616
4,2,2,1,0.36,60.3,58.0,4.6,4.65,2.79,600
3,1,5,12,0.37,60.3,58.0,4.66,4.63,2.8,1041
4,3,4,10,0.52,62.4,60.0,5.11,5.12,3.19,1689
3,4,3,4,0.53,62.5,60.0,5.16,5.18,3.23,1015
3,3,4,12,0.52,62.4,60.0,5.12,5.11,3.19,1815
3,1,5,1,0.52,62.5,60.0,5.1,5.14,3.2,1576
1,5,4,1,0.69,61.6,61.9,5.65,5.68,3.48,1846
1,6,2,11,0.71,61.5,62.0,5.61,5.66,3.47,1755
0,3,3,10,1.51,65.5,55.0,7.14,7.08,4.66,8794
1,5,7,9,0.41,63.1,56.0,4.72,4.75,2.99,827
4,3,2,4,1.52,62.4,60.0,7.25,7.34,4.55,11014
3,4,4,3,1.51,62.4,60.0,7.27,7.34,4.56,10743
3,4,3,4,1.5,62.3,60.0,7.22,7.3,4.52,8490
3,5,6,3,1.5,62.4,60.0,7.29,7.32,4.56,10956
2,2,4,11,0.32,61.3,55.0,4.4,4.44,2.71,725
2,4,5,5,0.32,61.3,55.0,4.4,4.44,2.71,505
2,0,7,6,0.32,61.3,55.0,4.4,4.44,2.71,867
4,2,4,8,0.32,61.3,55.0,4.41,4.44,2.71,696
2,1,5,3,0.32,61.3,55.0,4.41,4.43,2.71,846
1,3,4,4,1.02,63.3,58.0,6.38,6.42,4.05,6738
1,0,2,8,1.02,63.3,58.0,6.35,6.39,4.03,5497
3,3,3,12,0.72,62.6,60.0,5.7,5.65,3.55,2115
4,1,3,10,1.18,62.5,60.0,6.7,6.74,4.2,5088
3,5,2,10,1.15,62.5,60.0,6.72,6.68,4.19,4939
3,0,5,6,1.03,62.9,59.0,6.43,6.38,4.03,7718
3,3,2,3,1.7,62.5,61.0,7.54,7.47,4.69,13737
1,6,5,9,1.7,62.4,61.0,7.47,7.53,4.68,9380
3,3,5,6,1.7,62.6,61.0,7.64,7.54,4.75,15568
3,5,5,3,1.71,62.4,61.0,7.67,7.59,4.76,9384
0,4,3,7,1.5,66.0,64.0,7.1,6.97,4.64,5000
0,3,3,10,1.5,68.5,66.0,6.87,6.76,4.67,6552
0,4,0,11,1.52,65.4,62.0,7.1,7.02,4.62,4648
2,0,5,3,0.71,60.4,57.0,5.77,5.82,3.5,3135
2,2,4,1,0.71,60.4,57.0,5.78,5.81,3.5,3284
2,5,7,10,0.71,60.4,57.0,5.78,5.81,3.5,3007
2,1,2,2,0.71,60.3,57.0,5.77,5.81,3.49,2590
2,3,7,1,0.7,60.3,57.0,5.75,5.83,3.49,3191
2,0,5,12,0.31,61.8,55.0,4.37,4.33,2.69,942
2,0,4,2,0.31,61.8,55.0,4.36,4.34,2.69,877
2,2,6,8,0.32,61.8,55.0,4.41,4.36,2.71,990
3,4,3,1,0.32,61.8,55.0,4.42,4.35,2.71,517
4,4,2,0,1.0,62.1,58.0,6.44,6.45,4.0,5247
3,3,5,6,1.02,62.1,58.0,6.5,6.44,4.02,6397
1,1,2,0,0.4,63.9,58.0,4.67,4.63,2.97,882
4,2,6,11,0.38,63.8,58.0,4.58,4.61,2.93,1030
2,1,5,1,1.52,62.4,55.0,7.32,7.42,4.6,15348
2,1,4,9,0.72,61.2,56.0,5.78,5.83,3.55,3409
2,2,7,1,0.72,61.2,56.0,5.78,5.81,3.55,3816
2,2,1,9,0.35,60.7,57.0,4.6,4.56,2.78,1073
2,1,4,9,0.75,62.5,57.0,5.8,5.85,3.64,3555
2,1,3,2,1.12,62.0,57.0,6.61,6.63,4.11,5546
2,4,3,5,0.72,61.3,56.0,5.77,5.75,3.53,2393
3,3,2,9,0.72,61.3,56.0,5.79,5.76,3.54,2316
4,1,7,3,0.26,62.6,58.0,4.07,4.11,2.56,597
4,2,5,0,0.28,62.7,58.0,4.14,4.15,2.6,487
4,1,5,12,0.28,62.7,58.0,4.15,4.18,2.61,487
4,4,6,4,0.26,62.5,58.0,4.08,4.11,2.56,468
3,4,6,7,0.26,62.5,58.0,4.11,4.08,2.56,600
2,3,5,10,0.4,60.9,58.0,4.76,4.79,2.91,825
3,3,5,2,0.41,60.9,58.0,4.8,4.83,2.93,827
3,0,4,1,0.4,60.9,58.0,4.81,4.78,2.92,1200
3,2,3,11,0.41,60.9,58.0,4.82,4.8,2.93,784
2,4,1,5,0.4,60.9,58.0,4.75,4.78,2.9,1074
2,4,4,10,0.3,61.5,57.0,4.27,4.31,2.64,693
0,5,5,2,1.35,61.6,62.0,7.15,7.1,4.39,7182
4,1,2,3,1.42,61.1,62.0,7.17,7.2,4.39,9278
3,1,2,1,1.42,61.1,62.0,7.2,7.17,4.39,9447
4,1,0,12,1.44,61.1,62.0,7.15,7.23,4.39,5068
4,1,5,3,0.7,61.2,59.0,5.69,5.72,3.49,2757
3,2,3,2,0.7,61.2,59.0,5.75,5.72,3.51,1792
3,0,5,10,0.71,61.2,59.0,5.74,5.69,3.5,2824
3,2,5,1,0.7,61.2,59.0,5.73,5.68,3.49,2459
2,2,3,4,1.05,60.9,56.0,6.56,6.64,4.02,4591
2,2,3,10,1.03,60.9,56.0,6.56,6.51,3.98,4891
2,0,5,1,0.42,61.2,56.0,4.84,4.8,2.95,1103
2,0,3,3,0.32,61.7,55.0,4.38,4.4,2.71,477
4,3,4,3,0.32,61.7,55.0,4.37,4.41,2.71,645
2,5,6,9,0.32,61.7,55.0,4.39,4.4,2.71,589
2,3,4,3,1.51,62.8,56.0,7.29,7.24,4.56,13811
4,1,2,12,0.3,60.6,56.0,4.35,4.37,2.64,526
2,3,4,12,0.31,60.6,56.0,4.38,4.4,2.66,627
2,1,4,1,0.3,60.6,56.0,4.35,4.36,2.64,735
3,1,2,10,0.3,60.6,56.0,4.37,4.35,2.64,675
2,3,2,3,0.38,61.2,58.0,4.64,4.67,2.85,688
3,2,5,3,0.37,61.2,58.0,4.63,4.69,2.85,746
3,0,3,6,0.38,61.1,58.0,4.68,4.62,2.84,812
3,4,7,3,0.37,61.3,58.0,4.63,4.6,2.83,957
4,0,4,6,0.37,61.1,58.0,4.66,4.7,2.86,820
4,0,5,0,1.51,63.1,62.0,7.24,7.22,4.56,14205
4,3,6,4,1.5,63.1,62.0,7.25,7.23,4.57,14361
2,3,2,10,0.41,61.9,54.0,4.77,4.82,2.97,759
2,3,3,10,0.41,61.9,54.0,4.81,4.78,2.97,666
4,3,7,2,0.41,61.9,54.0,4.77,4.82,2.96,932
2,2,1,1,0.4,61.9,54.0,4.75,4.81,2.96,1406
0,1,3,12,1.01,67.6,57.0,6.21,6.11,4.18,2862
0,3,2,9,1.0,67.7,57.0,6.0,6.15,4.11,3631
2,0,2,0,0.52,63.0,57.0,5.14,5.12,3.23,1605
4,1,3,9,0.53,63.0,57.0,5.13,5.16,3.24,1174
4,4,2,6,0.52,63.1,57.0,5.14,5.09,3.23,1219
4,1,5,10,0.51,63.1,57.0,5.12,5.08,3.22,1662
2,1,7,10,0.26,62.2,56.0,4.15,4.12,2.57,769
4,2,6,8,0.23,60.1,57.0,4.0,4.02,2.41,465
4,1,7,1,0.23,60.2,57.0,3.99,4.05,2.42,465
2,6,3,1,1.59,62.1,54.0,7.51,7.44,4.64,7155
2,3,4,1,1.6,62.0,54.0,7.53,7.5,4.6,17050
3,3,7,7,1.23,59.6,59.0,6.95,6.98,4.15,8810
3,6,4,4,1.52,62.4,59.0,7.31,7.36,4.58,8110
3,1,2,8,1.52,62.4,59.0,7.37,7.34,4.59,10963
3,6,6,10,1.54,62.4,59.0,7.36,7.38,4.6,9215
2,1,2,10,1.03,62.2,57.0,6.48,6.42,4.01,5330
2,4,5,0,1.04,62.2,57.0,6.46,6.49,4.03,6133
4,2,4,2,1.03,62.2,57.0,6.47,6.51,4.04,7233
2,1,5,8,0.31,61.8,54.0,4.37,4.34,2.69,872
1,6,2,3,0.5,63.2,55.0,5.03,5.07,3.19,912
4,4,2,2,0.5,63.1,55.0,5.09,5.02,3.19,984
4,0,2,0,0.51,63.2,55.0,5.12,5.07,3.22,1562
2,3,6,3,1.08,61.6,56.0,6.6,6.65,4.08,8347
3,3,5,10,1.13,62.7,57.0,6.67,6.61,4.16,6379
3,1,2,12,1.13,62.7,57.0,6.65,6.62,4.16,5012
2,4,2,3,1.1,62.7,57.0,6.6,6.63,4.15,5583
3,2,7,11,1.01,62.1,52.0,6.5,6.45,4.02,9013
2,1,3,8,1.0,62.2,52.0,6.42,6.47,4.01,4808
2,3,4,1,1.05,62.2,53.0,6.51,6.55,4.06,7270
3,3,4,1,0.31,62.4,59.0,4.34,4.32,2.7,802
3,4,5,1,0.31,62.4,59.0,4.34,4.31,2.7,628
2,4,6,10,1.35,61.9,57.0,7.06,7.09,4.38,10639
2,6,4,3,1.34,62.0,57.0,7.12,7.04,4.39,6010
3,2,4,2,0.77,59.5,58.0,5.96,5.94,3.54,3211
3,3,2,10,1.22,62.1,58.0,6.89,6.84,4.26,6449
3,3,3,12,1.23,62.1,58.0,6.85,6.8,4.24,4918
3,5,2,11,1.22,62.1,58.0,6.89,6.8,4.25,5671
3,1,2,3,0.91,61.9,61.0,6.12,6.1,3.78,4138
1,3,4,6,1.5,63.8,58.0,7.21,7.12,4.57,13720
4,2,2,10,1.5,63.9,58.0,7.12,7.16,4.56,11004
1,5,2,5,1.51,63.7,58.0,7.26,7.22,4.61,8464
2,5,7,5,0.7,61.1,56.0,5.73,5.76,3.52,2530
4,5,2,6,0.7,61.1,56.0,5.74,5.75,3.51,2021
2,3,4,2,0.7,61.1,56.0,5.72,5.74,3.5,3017
2,2,2,10,0.7,61.1,56.0,5.74,5.78,3.52,2671
2,2,4,3,0.71,61.1,56.0,5.71,5.74,3.5,3199
2,0,5,10,0.31,62.1,54.0,4.33,4.37,2.7,734
2,0,5,0,0.31,62.1,54.0,4.33,4.37,2.7,734
2,4,1,5,0.31,62.1,54.0,4.33,4.37,2.7,816
3,1,3,9,0.36,62.6,57.0,4.54,4.5,2.83,648
2,6,4,1,0.37,62.6,57.0,4.54,4.57,2.85,487
2,6,4,8,0.37,62.6,57.0,4.57,4.54,2.85,624
3,1,2,9,0.71,61.7,61.0,5.76,5.74,3.55,2629
2,4,6,12,0.54,61.2,57.0,5.21,5.25,3.2,1723
2,0,6,9,0.54,61.2,57.0,5.25,5.27,3.22,3494
2,1,4,12,0.54,61.2,57.0,5.25,5.27,3.22,1962
2,3,1,3,0.54,61.2,57.0,5.26,5.28,3.22,2289
2,1,6,9,0.33,61.8,57.0,4.43,4.4,2.73,1052
2,2,6,3,0.4,61.5,56.0,4.73,4.77,2.92,1128
3,4,6,4,0.39,61.5,56.0,4.73,4.7,2.9,990
3,1,2,10,0.32,61.2,58.0,4.42,4.37,2.69,672
3,4,1,2,0.32,61.2,58.0,4.39,4.37,2.68,1080
4,4,4,4,0.81,62.2,57.0,5.91,5.94,3.69,3314
2,6,3,2,0.81,62.2,57.0,5.95,5.92,3.69,2100
2,1,2,5,0.85,60.7,57.0,6.11,6.14,3.72,4181
4,2,4,0,0.9,60.7,57.0,6.16,6.23,3.76,5242
2,0,2,1,0.9,60.7,57.0,6.23,6.16,3.76,4304
0,5,5,4,0.71,64.7,60.0,5.54,5.46,3.56,2208
4,1,3,5,1.11,62.0,58.0,6.61,6.68,4.12,4769
3,4,2,5,0.3,61.2,60.0,4.29,4.31,2.63,421
3,3,4,10,0.31,61.2,60.0,4.33,4.3,2.64,802
3,4,2,4,0.3,61.2,60.0,4.31,4.29,2.63,540
3,0,3,8,0.3,61.2,60.0,4.31,4.28,2.63,574
2,2,2,3,0.7,61.5,56.0,5.74,5.7,3.52,2348
2,3,7,6,0.71,61.5,56.0,5.74,5.69,3.52,3504
4,1,3,7,0.7,61.5,56.0,5.71,5.73,3.52,2298
2,4,5,11,0.7,61.5,56.0,5.71,5.73,3.52,3038
2,2,2,8,0.71,61.5,56.0,5.76,5.69,3.52,2633
1,1,2,5,0.9,63.9,55.0,6.08,6.13,3.9,4463
1,2,3,9,0.9,63.9,55.0,6.15,6.12,3.92,3453
4,1,5,3,0.9,63.8,55.0,6.11,6.18,3.92,4598
1,0,3,8,0.92,63.9,55.0,6.14,6.09,3.91,3916
1,5,5,8,0.9,63.8,55.0,6.07,6.16,3.9,3303
3,1,4,7,0.5,62.4,59.0,5.06,5.1,3.17,1675
2,3,4,9,0.72,60.4,57.0,5.81,5.84,3.52,3478
4,3,5,3,0.7,58.2,59.0,5.87,5.95,3.44,2513
3,0,5,10,0.74,58.0,59.0,6.0,5.93,3.46,3294
1,3,4,0,0.71,58.1,59.0,5.85,5.92,3.42,2628
3,1,4,3,0.7,58.4,59.0,5.91,5.83,3.43,2854
3,6,2,9,0.82,61.2,58.0,5.99,6.04,3.68,2168
3,6,2,5,0.82,61.2,58.0,6.04,5.99,3.68,2283
2,3,4,12,0.8,61.1,58.0,5.96,6.03,3.66,3578
3,0,2,8,0.83,61.3,58.0,6.03,6.0,3.69,2990
4,0,2,1,1.0,59.2,62.0,6.49,6.54,3.86,5621
2,6,2,4,1.0,59.2,62.0,6.47,6.5,3.84,3929
4,4,2,1,1.01,59.3,62.0,6.57,6.55,3.89,4868
3,4,3,12,2.04,60.8,58.0,8.23,8.14,4.98,14945
3,3,3,12,2.06,60.7,58.0,8.18,8.25,4.99,13908
4,4,3,8,2.04,60.8,58.0,8.14,8.23,4.98,14810
3,6,3,10,2.01,60.8,58.0,8.19,8.13,4.96,12048
2,1,5,1,0.79,62.2,55.0,5.9,5.97,3.69,3827
2,0,2,10,0.78,62.2,55.0,5.92,5.95,3.69,3389
3,2,7,3,0.32,62.2,59.0,4.41,4.34,2.72,806
3,1,2,1,0.33,62.2,59.0,4.43,4.41,2.75,743
2,1,4,5,1.12,61.3,56.0,6.7,6.72,4.11,8991
2,2,5,4,1.12,61.2,56.0,6.67,6.73,4.11,8063
2,2,7,10,1.1,61.2,56.0,6.66,6.74,4.1,10487
2,2,4,12,0.54,61.1,55.0,5.26,5.32,3.23,2083
4,3,2,11,0.53,61.2,55.0,5.21,5.34,3.23,1237
2,0,7,4,0.54,61.2,55.0,5.25,5.31,3.23,2302
2,4,4,10,0.54,61.2,55.0,5.25,5.31,3.23,1454
4,2,3,4,0.91,60.6,56.0,6.27,6.3,3.81,4081
4,5,2,7,0.9,60.6,56.0,6.23,6.28,3.79,3730
4,5,3,3,0.9,60.5,56.0,6.22,6.24,3.77,3464
2,3,2,8,0.95,60.7,56.0,6.31,6.27,3.82,4469
0,1,2,3,1.0,57.6,57.0,6.56,6.52,3.77,5027
1,1,2,10,1.01,57.9,57.0,6.6,6.67,3.84,5233
1,1,5,2,1.0,57.4,58.0,6.61,6.57,3.78,6160
2,5,3,6,2.18,62.5,55.0,8.34,8.31,5.2,15850
2,5,3,6,2.18,62.5,55.0,8.31,8.34,5.2,15706
4,2,2,5,1.01,63.0,58.0,6.31,6.39,4.0,4619
1,3,5,12,1.0,63.0,58.0,6.25,6.35,3.97,5723
4,2,6,8,1.01,62.8,59.0,6.37,6.43,4.02,9474
3,5,2,6,1.21,61.0,56.0,6.91,6.87,4.2,4404
2,3,7,3,1.2,60.9,56.0,6.86,6.91,4.19,11530
3,1,2,5,1.5,60.8,58.0,7.36,7.32,4.46,11795
3,4,3,5,1.5,60.8,58.0,7.39,7.34,4.48,8148
4,5,2,10,1.5,60.7,58.0,7.34,7.4,4.47,8475
4,5,3,6,1.5,60.8,58.0,7.24,7.34,4.43,7392
2,3,2,7,0.31,62.2,55.0,4.36,4.38,2.72,462
2,4,5,8,0.31,62.2,55.0,4.35,4.39,2.72,489
2,3,1,1,0.31,62.2,55.0,4.35,4.4,2.72,891
2,2,1,6,0.31,62.2,55.0,4.35,4.38,2.71,921
2,1,5,0,0.32,62.2,55.0,4.36,4.38,2.72,702
3,0,2,6,0.54,60.2,62.0,5.31,5.25,3.18,1720
3,3,4,3,0.5,58.9,59.0,5.21,5.15,3.05,1629
2,3,5,3,0.51,62.9,54.0,5.12,5.08,3.21,1546
4,3,5,6,0.51,62.9,54.0,5.08,5.12,3.21,1438
2,1,5,7,0.5,62.9,54.0,5.14,5.1,3.22,1629
4,1,2,5,0.52,63.0,54.0,5.11,5.15,3.23,1330
2,0,3,1,0.53,62.9,54.0,5.17,5.13,3.24,1412
3,2,5,6,0.71,62.6,58.0,5.67,5.7,3.56,2853
3,1,5,7,0.71,62.6,58.0,5.72,5.68,3.57,2982
4,0,5,10,0.7,62.6,58.0,5.67,5.7,3.56,3053
4,1,2,0,1.19,58.0,63.0,6.9,6.97,4.02,5956
1,5,5,1,1.28,58.2,64.0,7.09,7.03,4.11,5319
4,5,3,0,1.35,58.6,63.0,7.28,7.19,4.24,5579
1,1,3,9,1.36,58.0,64.0,7.26,7.19,4.19,6397
4,3,5,4,0.61,63.0,58.0,5.4,5.43,3.41,1675
4,3,1,10,0.61,63.0,58.0,5.36,5.43,3.4,2411
4,5,6,10,0.62,63.1,58.0,5.4,5.44,3.42,1871
4,3,4,6,0.63,63.1,58.0,5.42,5.46,3.43,2157
2,2,3,7,1.03,61.8,56.0,6.49,6.46,4.0,4454
2,3,7,2,1.02,61.8,56.0,6.42,6.46,3.98,9286
3,4,3,3,1.48,59.7,59.0,7.46,7.42,4.44,6216
3,3,4,10,1.51,59.5,59.0,7.45,7.41,4.42,14156
2,4,5,2,1.51,64.2,59.0,7.22,7.16,4.62,10959
1,4,2,1,1.52,64.1,59.0,7.11,7.18,4.58,8915
1,3,2,6,1.52,64.4,59.0,7.18,7.25,4.65,9368
2,1,4,9,0.34,62.8,56.0,4.46,4.49,2.81,702
1,1,5,8,0.55,59.8,61.0,5.29,5.32,3.17,1695
1,1,4,1,0.56,59.8,61.0,5.35,5.36,3.2,1951
2,5,3,12,1.52,61.3,60.0,7.33,7.39,4.51,7582
2,3,2,2,1.11,62.6,57.0,6.64,6.56,4.13,5428
3,1,6,3,0.7,61.7,59.0,5.67,5.71,3.51,3265
4,3,4,10,0.7,61.7,59.0,5.66,5.69,3.5,2676
3,4,5,10,0.7,61.7,59.0,5.66,5.68,3.5,2010
2,5,1,10,0.71,61.7,59.0,5.7,5.74,3.53,2701
4,0,2,10,0.71,61.7,59.0,5.7,5.74,3.53,2693
2,1,2,1,0.54,60.3,57.0,5.28,5.3,3.19,1777
2,4,2,5,0.44,60.9,57.0,4.92,4.9,2.99,1069
4,3,4,1,0.43,60.9,57.0,4.88,4.91,2.98,943
2,5,2,6,0.43,60.9,57.0,4.88,4.9,2.98,852
3,3,7,8,0.44,60.9,57.0,4.93,4.89,2.99,1155
2,0,2,11,0.74,61.5,56.0,5.8,5.84,3.58,2987
2,3,4,11,0.74,61.5,56.0,5.79,5.82,3.57,3572
3,3,5,6,1.1,60.5,60.0,6.67,6.58,4.01,6284
2,2,4,4,0.38,61.3,56.0,4.68,4.72,2.88,1116
2,3,4,3,0.39,61.3,56.0,4.68,4.71,2.88,752
2,2,2,3,0.39,61.3,56.0,4.69,4.72,2.88,919
2,2,4,5,0.38,61.3,56.0,4.67,4.7,2.87,865
2,2,4,10,0.39,61.3,56.0,4.7,4.72,2.89,902
2,3,5,8,1.51,62.8,57.0,7.33,7.26,4.58,10553
3,2,3,11,0.61,60.9,58.0,5.52,5.44,3.34,1401
2,2,5,8,0.52,62.3,57.0,5.18,5.13,3.21,2246
3,4,5,9,1.13,61.4,61.0,6.71,6.67,4.11,5650
4,5,3,12,1.11,61.2,61.0,6.65,6.69,4.08,3956
4,1,3,1,1.11,61.6,61.0,6.61,6.66,4.09,4102
3,1,3,5,1.11,61.6,61.0,6.66,6.61,4.09,4177
3,3,7,11,1.21,59.6,60.0,6.89,6.91,4.11,9370
3,3,7,6,1.21,59.6,60.0,6.91,6.89,4.11,9541
2,0,5,1,0.8,61.0,57.0,5.96,6.0,3.65,4170
2,3,4,2,0.36,61.3,56.0,4.6,4.64,2.83,746
2,0,5,12,0.37,61.3,56.0,4.6,4.64,2.83,876
2,0,6,1,0.37,61.3,56.0,4.6,4.63,2.83,1764
2,1,5,9,0.36,61.3,56.0,4.59,4.61,2.82,718
2,3,2,10,0.38,61.3,56.0,4.63,4.67,2.85,666
2,2,6,7,0.43,62.1,55.0,4.85,4.81,3.0,1422
2,0,4,11,0.43,62.1,55.0,4.86,4.83,3.01,1264
2,1,2,1,0.42,62.1,55.0,4.81,4.79,2.98,953
2,0,7,11,0.42,62.1,55.0,4.81,4.79,2.98,1389
2,2,7,7,0.42,62.1,55.0,4.81,4.79,2.98,1221
2,3,4,3,0.33,62.1,55.0,4.46,4.43,2.76,854
2,0,5,7,0.33,62.1,55.0,4.46,4.43,2.76,1002
2,4,6,6,0.33,62.1,55.0,4.44,4.42,2.75,965
2,4,1,9,0.33,62.1,55.0,4.44,4.41,2.75,1114
1,1,5,6,0.5,63.3,56.0,5.11,5.03,3.21,1407
4,1,5,8,0.51,63.3,56.0,5.12,5.08,3.23,1781
4,1,3,8,0.51,63.3,56.0,5.12,5.08,3.23,1239
4,2,2,9,0.9,63.2,56.0,6.16,6.09,3.87,4158
1,1,3,9,1.5,63.9,58.0,7.21,7.26,4.62,8910
4,1,2,3,1.5,64.0,58.0,7.21,7.23,4.62,11194
1,3,4,3,1.52,64.0,58.0,7.22,7.18,4.61,13903
1,5,2,6,1.52,64.0,58.0,7.27,7.2,4.63,9295
1,6,5,10,1.51,64.0,58.0,7.27,7.24,4.64,7062
2,1,2,1,0.4,62.2,55.0,4.75,4.71,2.94,945
2,0,7,3,0.4,62.2,55.0,4.74,4.72,2.94,1323
2,3,1,2,0.4,62.2,55.0,4.76,4.73,2.95,1397
2,0,2,4,0.57,61.4,55.0,5.35,5.34,3.28,1810
2,0,5,1,0.56,61.4,55.0,5.33,5.35,3.28,1963
2,0,2,10,0.57,61.4,55.0,5.34,5.35,3.28,1684
2,3,4,2,0.57,61.4,55.0,5.34,5.38,3.29,1972
2,2,4,10,0.57,61.4,55.0,5.38,5.39,3.3,2065
2,6,3,3,2.03,63.2,55.0,7.99,8.03,5.06,11951
0,2,2,7,1.0,65.4,59.0,6.27,6.2,4.08,4798
3,0,3,4,0.36,60.0,58.0,4.58,4.62,2.76,537
3,1,2,11,0.34,59.3,58.0,4.55,4.59,2.71,596
3,1,2,12,0.34,59.3,58.0,4.59,4.55,2.71,765
3,1,2,12,0.34,59.3,58.0,4.59,4.55,2.71,612
3,5,3,7,0.42,61.5,59.0,4.84,4.78,2.96,709
3,5,3,8,0.41,61.6,59.0,4.79,4.76,2.94,692
2,5,7,6,0.7,62.4,53.6,5.68,5.72,3.55,2487
2,5,3,1,1.51,61.8,57.0,7.43,7.36,4.57,7577
2,4,3,10,1.54,61.8,57.0,7.43,7.35,4.57,6095
3,5,2,1,1.54,61.8,57.0,7.43,7.37,4.57,7512
2,5,0,1,1.5,61.8,57.0,7.39,7.31,4.54,5510
2,3,3,2,1.51,61.8,57.0,7.37,7.31,4.54,7103
3,5,3,9,2.44,61.4,56.0,8.74,8.7,5.35,13027
2,5,2,5,2.52,61.5,56.0,8.76,8.69,5.37,17231
3,5,3,6,2.49,61.2,56.0,8.76,8.7,5.34,18325
2,4,3,10,0.9,61.9,55.0,6.21,6.19,3.84,4101
4,0,2,5,0.9,61.9,55.0,6.18,6.22,3.84,4514
3,6,2,9,1.2,60.7,60.0,6.88,6.92,4.19,4514
3,1,6,10,0.41,60.0,61.0,4.86,4.78,2.89,1130
3,4,2,11,0.41,60.0,61.0,4.83,4.77,2.88,876
3,3,5,4,0.42,60.1,61.0,4.86,4.79,2.9,1087
2,1,0,10,0.61,63.4,57.0,5.43,5.37,3.42,1255
2,0,3,1,0.58,63.4,57.0,5.29,5.34,3.37,1356
2,3,4,3,1.31,62.2,56.0,7.01,7.05,4.37,9891
2,5,7,12,1.33,62.2,56.0,7.01,7.04,4.37,7887
2,4,5,1,1.51,62.2,57.0,7.33,7.29,4.55,11540
4,6,3,7,2.01,63.4,59.0,7.99,7.95,5.05,11660
2,3,1,11,1.07,61.5,57.0,6.54,6.59,4.04,9361
2,1,5,1,0.51,60.7,56.0,5.17,5.21,3.15,1877
2,0,2,7,0.51,60.7,56.0,5.18,5.2,3.15,1884
4,4,4,4,0.51,60.7,56.0,5.18,5.21,3.16,1628
2,3,5,7,0.51,60.7,56.0,5.18,5.23,3.16,1557
1,2,2,8,0.7,63.5,59.0,5.58,5.64,3.56,1988
1,4,2,5,0.7,63.3,60.0,5.57,5.65,3.55,2029
1,4,5,10,0.7,63.4,60.0,5.59,5.61,3.55,2394
3,1,2,10,0.31,59.3,59.0,4.42,4.48,2.64,544
4,2,2,11,0.37,62.5,58.0,4.52,4.57,2.84,616
3,3,5,3,0.36,62.5,58.0,4.51,4.55,2.83,589
3,3,5,1,0.36,62.5,58.0,4.55,4.51,2.83,756
3,1,5,9,0.36,62.5,58.0,4.57,4.52,2.84,878
3,2,2,1,0.37,62.5,58.0,4.57,4.52,2.84,791
2,5,4,12,0.34,62.0,54.0,4.49,4.51,2.79,501
2,3,5,3,0.34,62.0,54.0,4.47,4.5,2.78,596
2,5,4,0,0.34,62.0,54.0,4.51,4.49,2.79,643
2,4,6,4,0.34,62.0,54.0,4.46,4.48,2.77,775
2,3,5,8,0.34,62.0,54.0,4.5,4.47,2.78,765
3,0,2,1,0.56,60.6,59.0,5.36,5.34,3.24,1814
3,0,4,2,0.57,60.6,59.0,5.38,5.32,3.24,2360
1,2,2,3,0.43,63.7,57.0,4.79,4.73,3.04,984
1,6,3,3,0.43,63.7,57.0,4.79,4.76,3.04,629
1,0,3,5,1.3,57.1,63.0,7.22,7.27,4.14,6327
4,5,2,7,1.01,63.5,53.0,6.32,6.4,4.04,4794
4,4,5,6,1.0,63.3,53.0,6.42,6.37,4.05,5000
1,2,3,7,1.02,63.8,53.0,6.37,6.46,4.09,4162
1,2,3,6,1.02,63.8,53.0,6.46,6.37,4.09,4238
3,5,2,12,1.63,61.5,60.0,7.59,7.54,4.65,7302
3,2,3,12,1.62,61.6,60.0,7.52,7.55,4.64,9106
4,6,3,11,1.62,61.6,60.0,7.52,7.64,4.67,7072
2,4,3,5,1.15,60.5,56.0,6.83,6.8,4.13,4315
4,4,2,3,1.51,58.5,59.0,7.48,7.6,4.41,9464
3,4,5,1,1.45,58.4,59.0,7.44,7.42,4.34,9216
1,0,5,6,0.7,63.4,57.0,5.6,5.67,3.57,2960
2,4,3,2,1.1,62.6,56.0,6.65,6.57,4.14,4620
3,2,3,10,1.08,62.6,56.0,6.61,6.55,4.12,4488
2,2,5,11,0.51,62.3,56.0,5.12,5.08,3.18,1711
4,4,4,11,0.51,62.3,56.0,5.1,5.13,3.18,1628
0,1,3,0,0.62,58.2,60.0,5.7,5.51,3.26,1435
1,3,5,2,2.0,64.1,55.0,7.94,7.88,5.07,17898
4,4,5,2,1.88,63.1,55.0,7.86,7.81,4.94,12339
