cut,color,clarity,city,carat,depth,table,x,y,z,price
3,4,2,10,0.3,61.3,61.0,4.27,4.25,2.61,540
3,5,2,11,0.31,61.4,61.0,4.39,4.34,2.68,523
3,4,2,10,0.32,61.3,60.0,4.42,4.36,2.69,576
2,2,6,9,0.33,61.9,55.0,4.43,4.46,2.75,893
2,2,6,8,0.32,61.6,55.0,4.4,4.43,2.72,854
2,2,6,8,0.32,61.8,55.0,4.41,4.36,2.71,990
3,4,3,7,0.71,60.5,60.0,5.81,5.73,3.49,2224
3,4,2,5,0.77,60.9,60.0,5.89,5.87,3.58,2457
2,0,5,1,0.3,60.9,57.0,4.32,4.35,2.64,710
2,2,4,1,1.02,61.5,56.0,6.5,6.47,3.99,8061
2,2,4,1,1.02,61.5,56.0,6.47,6.5,3.99,7916
4,1,2,7,0.71,58.7,61.0,5.83,5.86,3.43,2489
4,0,2,10,1.01,58.1,61.0,6.59,6.66,3.85,5055
4,3,4,3,1.5,63.4,59.0,7.25,7.19,4.58,12005
4,2,5,3,1.5,62.6,59.0,7.21,7.26,4.53,13728
3,3,2,2,1.71,60.6,58.0,7.79,7.75,4.71,13666
3,3,2,2,1.5,61.2,58.0,7.34,7.44,4.52,9645
3,3,2,0,1.65,61.0,58.0,7.66,7.62,4.66,11864
4,4,2,6,0.41,62.9,58.0,4.72,4.73,2.97,683
4,4,2,4,0.5,63.5,56.0,5.01,5.04,3.19,1089
4,3,6,9,0.4,60.9,57.0,4.76,4.8,2.91,1123
4,3,6,8,0.54,60.7,56.0,5.25,5.3,3.2,2123
3,2,5,6,1.07,62.4,57.0,6.55,6.5,4.07,6274
3,3,5,8,1.09,62.1,57.0,6.6,6.55,4.08,5098
2,3,4,1,0.33,62.4,56.0,4.43,4.45,2.77,666
2,3,4,3,0.31,62.5,57.0,4.37,4.34,2.72,802
2,4,1,10,0.34,60.8,56.0,4.56,4.55,2.77,988
2,4,1,11,0.36,60.6,56.0,4.64,4.66,2.82,980
2,4,1,10,0.32,60.9,56.0,4.42,4.41,2.69,1080
2,4,1,11,0.32,61.1,56.0,4.46,4.45,2.72,1116
4,1,3,8,0.3,58.8,60.0,4.39,4.42,2.59,393
3,2,5,2,0.73,62.5,57.0,5.75,5.7,3.58,2805
4,4,2,3,0.4,62.9,56.0,4.65,4.7,2.94,666
0,4,4,4,0.7,65.8,56.0,5.54,5.49,3.63,2415
3,3,5,10,0.4,61.9,58.0,4.74,4.76,2.94,753
3,3,5,9,0.42,61.9,58.0,4.77,4.82,2.97,847
2,3,6,4,0.54,62.2,56.0,5.19,5.22,3.24,2080
2,1,7,12,0.57,61.5,55.9,5.31,5.35,3.28,2615
2,1,7,12,0.4,62.2,56.0,4.71,4.78,2.95,1158
2,1,7,10,0.45,61.9,56.0,4.91,4.95,3.05,1337
2,0,2,3,1.0,59.9,56.0,6.51,6.54,3.91,5929
2,0,3,3,1.03,60.7,55.0,6.53,6.61,3.99,4752
2,3,6,0,0.24,62.2,56.0,4.0,4.04,2.5,559
2,3,6,1,0.25,61.7,56.0,4.05,4.07,2.51,582
2,3,6,2,0.24,62.0,56.0,3.97,4.01,2.47,559
2,2,6,0,0.26,62.4,56.0,4.1,4.11,2.56,599
2,3,7,1,0.25,62.1,56.0,4.02,4.05,2.5,525
1,2,5,8,0.77,60.3,61.0,5.89,5.96,3.57,2911
2,2,5,10,0.71,61.8,55.0,5.74,5.76,3.55,3516
2,2,5,10,0.7,61.6,55.0,5.72,5.75,3.53,3064
2,1,3,3,1.52,60.1,57.0,7.53,7.49,4.51,9576
3,0,3,1,1.76,59.6,58.0,7.9,7.86,4.7,13867
2,0,2,6,1.71,60.3,60.0,7.69,7.77,4.66,16575
4,3,2,2,0.38,62.0,54.8,4.64,4.67,2.89,755
4,3,2,1,0.41,62.4,56.0,4.75,4.77,2.97,698
4,3,3,10,1.05,63.5,57.0,6.39,6.43,4.07,4427
4,3,3,10,1.03,63.0,57.0,6.4,6.42,4.04,4315
4,4,3,10,1.01,63.9,56.0,6.29,6.38,4.05,4023
4,3,3,7,1.01,63.7,57.0,6.3,6.35,4.03,4498
1,1,2,4,1.0,63.9,55.0,6.28,6.34,4.03,4646
3,2,5,6,0.77,62.1,59.0,5.85,5.87,3.64,3218
3,2,5,5,0.71,62.4,59.0,5.71,5.66,3.55,2686
3,2,5,8,0.7,62.2,59.0,5.68,5.64,3.52,2648
2,4,1,9,0.3,61.5,56.0,4.34,4.31,2.66,1013
4,1,5,3,0.57,59.5,56.0,5.45,5.47,3.25,1826
2,5,3,9,1.1,61.7,56.0,6.65,6.6,4.09,3216
2,6,6,3,0.4,62.4,54.0,4.73,4.75,2.96,704
2,6,6,1,0.31,62.4,54.0,4.32,4.35,2.7,461
2,3,4,5,0.33,61.4,54.0,4.44,4.48,2.74,666
2,3,4,5,0.35,62.6,54.0,4.52,4.56,2.84,706
3,2,4,1,0.39,60.6,55.0,4.77,4.73,2.88,1092
3,3,5,1,0.41,61.0,56.0,4.83,4.81,2.94,1061
3,3,4,0,0.36,59.7,56.0,4.67,4.64,2.78,932
3,1,3,11,1.75,60.9,59.0,7.78,7.75,4.73,12238
3,0,3,10,1.75,60.6,60.0,7.74,7.78,4.7,13363
3,1,2,9,1.76,60.5,58.0,7.93,7.84,4.77,15805
3,1,2,10,1.7,60.1,58.0,7.78,7.74,4.66,15804
2,3,3,8,0.9,62.5,56.0,6.15,6.2,3.86,3521
1,1,5,9,0.7,58.7,63.0,5.69,5.73,3.35,2912
1,0,5,9,0.62,58.9,64.0,5.62,5.55,3.29,2288
1,2,5,8,0.5,58.8,64.0,5.21,5.16,3.05,1433
4,3,7,1,0.34,61.2,59.0,4.46,4.5,2.74,775
2,0,5,6,0.57,62.4,57.0,5.32,5.26,3.3,1963
3,4,6,12,0.55,61.1,57.0,5.35,5.26,3.24,1980
3,4,7,12,0.56,59.8,57.0,5.48,5.39,3.25,1814
3,4,5,3,0.33,62.3,58.0,4.38,4.41,2.74,521
3,4,5,3,0.33,62.4,58.0,4.42,4.39,2.75,668
3,4,5,1,0.3,62.3,58.0,4.33,4.31,2.69,608
0,3,2,2,0.74,64.8,59.0,5.63,5.6,3.64,2060
1,6,5,10,0.74,60.6,62.6,5.79,5.85,3.53,1912
4,4,3,6,2.08,59.0,59.0,8.37,8.41,4.95,15696
3,4,2,7,1.84,59.7,58.0,7.98,8.01,4.77,13779
2,2,5,10,0.36,60.9,57.0,4.61,4.58,2.8,932
2,2,5,10,0.34,61.0,57.0,4.48,4.5,2.74,686
2,2,5,10,0.31,60.8,57.0,4.41,4.38,2.67,749
2,2,5,9,0.35,60.8,57.0,4.56,4.52,2.76,906
2,2,5,10,0.38,61.2,57.0,4.64,4.67,2.85,693
4,1,7,5,1.0,61.7,55.0,6.38,6.42,3.95,9324
4,2,7,0,0.74,61.5,55.1,5.82,5.85,3.59,3948
2,1,2,10,0.34,61.4,54.0,4.5,4.53,2.77,596
4,3,3,0,0.9,63.5,57.0,6.09,6.13,3.88,3350
4,3,3,0,0.7,63.2,57.0,5.66,5.59,3.55,1715
4,3,3,1,0.9,63.2,58.0,6.05,6.1,3.84,3787
4,3,2,0,0.9,63.6,57.0,6.07,6.13,3.88,3718
4,3,3,2,0.72,63.4,57.0,5.67,5.71,3.61,2001
2,3,5,0,0.31,62.9,56.0,4.34,4.28,2.71,698
2,3,5,1,0.34,61.7,56.0,4.48,4.53,2.78,596
3,5,5,10,2.14,59.3,59.0,8.39,8.43,5.0,15418
3,6,5,12,2.04,60.9,59.0,8.25,8.21,5.01,11209
4,0,3,3,1.52,59.1,58.0,7.45,7.48,4.41,9781
4,0,3,4,1.59,59.9,59.0,7.6,7.52,4.53,10685
4,0,3,4,1.6,60.6,58.0,7.55,7.61,4.59,10646
4,0,4,5,1.5,60.2,59.0,7.3,7.36,4.41,15600
4,0,2,5,1.57,58.9,58.0,7.57,7.63,4.48,12697
2,2,6,9,0.31,62.0,54.0,4.37,4.41,2.72,840
2,3,6,10,0.31,62.0,53.0,4.35,4.39,2.71,789
2,3,7,12,0.41,61.1,55.0,4.8,4.83,2.94,1007
2,2,5,4,0.31,62.2,56.0,4.39,4.36,2.72,749
2,4,7,10,0.5,61.6,57.0,5.08,5.14,3.15,1842
2,3,7,11,0.59,61.0,57.0,5.44,5.41,3.31,2131
2,4,7,11,0.5,60.3,58.0,5.14,5.21,3.12,1608
2,3,7,10,0.54,61.0,56.0,5.3,5.25,3.22,2090
3,6,4,11,1.2,59.1,61.0,7.0,6.94,4.12,5107
3,5,5,10,1.09,59.0,61.0,6.78,6.75,3.98,4090
3,1,3,12,0.71,62.2,57.0,5.74,5.68,3.55,2386
4,2,2,0,0.43,62.9,59.0,4.79,4.84,3.03,792
4,2,2,0,0.51,62.5,59.0,5.08,5.1,3.18,1203
3,1,4,12,0.91,60.6,58.0,6.32,6.25,3.81,5101
3,0,5,12,1.02,61.5,58.0,6.51,6.44,3.98,7485
3,0,3,12,1.04,61.6,58.0,6.52,6.46,4.0,4811
2,5,2,11,0.63,62.0,57.0,5.47,5.49,3.4,1372
2,4,2,11,0.73,62.8,57.0,5.77,5.72,3.61,2330
2,5,2,5,1.51,61.2,58.0,7.35,7.4,4.51,8752
2,1,2,12,0.7,61.9,56.0,5.7,5.73,3.54,3330
2,1,2,11,0.7,61.9,55.0,5.74,5.77,3.56,2537
2,1,2,11,0.76,62.5,57.0,5.8,5.82,3.63,3033
4,4,5,2,1.01,63.1,56.0,6.41,6.36,4.03,5034
4,3,3,1,1.2,62.0,60.0,6.78,6.76,4.2,5698
4,3,2,1,1.26,61.7,60.0,6.85,6.9,4.24,6733
4,1,4,10,0.5,60.9,58.0,5.07,5.11,3.1,1801
0,6,3,3,2.4,65.4,56.0,8.35,8.29,5.44,15824
0,4,5,2,0.56,52.7,70.0,5.71,5.57,2.97,1293
4,1,3,7,0.9,59.5,61.0,6.24,6.3,3.73,3139
4,0,3,7,1.0,58.3,61.0,6.54,6.59,3.83,4543
3,2,5,5,1.01,62.2,60.0,6.37,6.4,3.97,6416
3,2,5,5,1.01,62.5,59.0,6.41,6.32,3.98,7062
3,2,5,8,1.08,62.1,59.0,6.59,6.54,4.08,7637
3,1,5,7,1.01,62.9,59.0,6.36,6.3,3.98,6606
2,3,4,12,0.9,62.5,57.0,6.18,6.13,3.84,5080
4,1,3,4,0.98,61.1,60.0,6.31,6.36,3.87,3895
4,1,4,3,1.01,60.4,60.0,6.43,6.48,3.9,8403
4,0,3,6,0.9,60.6,61.0,6.14,6.2,3.74,3534
3,2,5,0,0.52,62.5,58.0,5.17,5.13,3.22,1605
2,2,5,0,0.6,62.1,57.0,5.39,5.37,3.34,1866
4,3,3,10,1.0,60.0,62.0,6.45,6.48,3.88,4195
2,3,2,4,0.3,62.2,54.0,4.32,4.36,2.7,477
2,4,2,4,0.3,62.2,53.0,4.29,4.32,2.68,514
2,3,1,5,0.3,62.3,52.8,4.29,4.33,2.69,830
4,0,3,10,1.01,61.4,60.0,6.33,6.38,3.9,4564
4,0,3,12,0.92,60.2,61.0,6.27,6.32,3.79,3057
0,5,4,10,0.59,64.4,59.0,5.29,5.21,3.38,1229
1,0,4,12,0.49,57.5,60.0,5.18,5.25,3.0,1738
2,4,5,8,0.31,61.5,57.0,4.38,4.33,2.68,628
3,2,3,1,0.54,61.8,61.0,5.28,5.18,3.23,1097
3,2,3,0,0.62,61.7,60.0,5.48,5.45,3.37,1329
3,2,3,2,0.56,60.4,60.0,5.35,5.32,3.22,1286
3,2,3,2,0.57,60.7,59.0,5.38,5.33,3.25,1746
0,2,6,7,1.32,58.0,66.0,7.31,7.28,4.23,12648
3,1,5,3,1.54,60.8,58.0,7.39,7.44,4.51,15185
3,1,5,3,1.51,60.1,58.0,7.57,7.51,4.53,15025
3,2,5,4,1.5,60.8,58.0,7.44,7.29,4.48,14372
3,1,5,4,1.51,59.8,58.0,7.55,7.52,4.47,14482
3,6,3,6,1.1,60.0,58.0,6.77,6.66,4.03,3216
3,5,2,5,1.12,60.8,57.0,6.76,6.7,4.09,4704
2,0,7,0,0.32,61.7,55.0,4.42,4.39,2.72,1014
2,0,7,1,0.3,62.2,55.0,4.32,4.33,2.69,814
2,0,7,1,0.31,62.2,54.0,4.34,4.38,2.71,840
1,2,2,1,0.7,58.7,60.0,5.75,5.81,3.39,2409
1,1,3,1,0.76,58.8,59.0,5.95,5.99,3.51,2680
4,5,2,11,1.2,62.6,57.0,6.74,6.77,4.23,5476
4,5,2,10,1.21,62.8,57.0,6.73,6.8,4.25,5346
4,5,2,12,1.1,62.7,58.0,6.54,6.58,4.11,4356
4,5,2,12,1.07,62.6,58.0,6.49,6.57,4.09,4451
3,6,4,0,0.9,62.3,56.0,6.23,6.19,3.87,3175
4,6,2,6,2.18,62.9,59.0,8.21,8.25,5.18,13812
2,5,6,7,0.71,61.2,57.0,5.79,5.76,3.53,2450
2,4,6,7,0.76,61.8,57.0,5.82,5.86,3.61,3423
2,6,2,8,1.31,62.5,56.0,6.95,7.04,4.37,6337
4,3,2,10,1.01,62.8,56.0,6.35,6.43,4.01,5049
2,1,3,10,0.33,62.2,54.0,4.44,4.46,2.77,427
2,1,3,9,0.3,62.1,54.0,4.32,4.35,2.69,401
2,1,3,9,0.34,62.0,56.0,4.48,4.45,2.77,612
2,1,3,9,0.31,61.3,55.0,4.37,4.34,2.67,558
2,1,3,8,0.33,61.7,55.0,4.44,4.47,2.75,427
2,2,2,0,0.72,61.5,56.0,5.72,5.79,3.54,2870
1,2,3,1,1.0,63.8,58.0,6.28,6.33,4.02,4081
0,2,3,1,0.96,65.2,58.0,6.14,6.12,3.99,3688
1,2,3,6,1.02,63.8,53.0,6.46,6.37,4.09,4238
1,2,3,7,1.02,63.8,53.0,6.37,6.46,4.09,4162
1,3,4,6,1.0,63.9,55.0,6.34,6.28,4.03,6028
2,0,3,1,0.51,62.5,55.0,5.15,5.12,3.21,1359
2,0,4,1,0.51,62.3,56.0,5.09,5.12,3.18,1882
2,3,2,2,0.7,61.3,56.0,5.73,5.78,3.53,2480
2,2,7,12,0.32,61.2,57.0,4.4,4.43,2.7,786
4,2,3,10,0.9,62.4,57.0,6.11,6.16,3.83,3368
4,1,2,10,0.9,62.9,57.0,6.11,6.17,3.86,3510
4,3,4,0,0.31,63.2,57.0,4.33,4.28,2.72,802
4,3,4,1,0.3,62.9,57.0,4.28,4.31,2.7,605
4,3,3,1,0.32,63.0,56.0,4.32,4.35,2.73,421
2,4,5,7,0.32,62.5,55.0,4.38,4.42,2.75,505
2,4,5,6,0.32,62.0,55.0,4.4,4.38,2.72,648
2,4,5,6,0.32,62.0,55.0,4.38,4.4,2.72,505
4,3,4,1,0.33,61.6,57.0,4.42,4.51,2.75,621
4,3,4,3,0.32,61.9,56.0,4.41,4.45,2.74,660
2,4,1,0,0.42,61.6,56.0,4.84,4.87,2.99,1126
2,4,1,1,0.42,61.0,56.0,4.79,4.82,2.93,1135
2,4,1,2,0.42,61.9,56.0,4.79,4.81,2.97,1216
2,2,2,2,0.5,59.9,56.0,5.09,5.36,3.13,1282
2,2,2,0,0.54,59.8,57.0,5.31,5.29,3.17,1369
2,4,6,9,0.3,61.5,55.0,4.31,4.35,2.66,650
4,5,5,10,1.12,63.9,52.0,6.58,6.65,4.23,4914
4,6,4,8,0.93,63.0,53.0,6.22,6.26,3.93,3651
4,3,3,10,0.74,63.3,57.0,5.73,5.7,3.62,2398
4,3,3,11,0.71,63.0,56.0,5.62,5.65,3.55,1993
4,3,2,10,0.77,63.2,57.0,5.86,5.76,3.67,2586
4,3,3,10,0.73,62.6,56.0,5.77,5.79,3.62,1986
3,4,4,11,1.22,62.7,56.0,6.82,6.74,4.25,7105
4,2,1,7,0.3,62.0,55.0,4.33,4.35,2.69,886
3,6,4,5,0.35,62.2,58.0,4.49,4.54,2.81,460
3,5,5,8,0.33,62.6,58.0,4.42,4.34,2.74,594
4,2,3,10,0.7,60.9,58.0,5.7,5.77,3.49,1940
4,3,2,10,0.75,60.9,58.0,5.84,5.88,3.57,2545
4,2,3,11,0.7,60.7,58.0,5.73,5.77,3.49,2195
4,2,3,10,0.7,61.2,57.0,5.67,5.74,3.49,2100
1,3,4,10,0.53,63.8,56.0,5.17,5.11,3.28,1591
3,1,5,8,0.44,62.3,59.0,4.91,4.81,3.03,1073
3,1,5,7,0.57,62.2,59.0,5.29,5.26,3.28,2274
3,1,4,7,0.5,62.4,59.0,5.06,5.1,3.17,1675
2,1,7,4,0.39,62.1,54.6,4.67,4.7,2.91,1100
1,2,5,5,0.71,57.8,60.0,5.9,5.87,3.4,2801
1,2,5,0,0.71,57.8,60.0,5.87,5.9,3.4,2777
2,2,4,10,0.36,61.3,55.0,4.59,4.61,2.82,803
2,2,2,12,0.37,61.6,55.0,4.65,4.67,2.87,747
4,4,3,0,1.06,61.7,59.5,6.51,6.53,4.02,4465
4,4,4,0,0.9,62.1,59.0,6.09,6.14,3.8,4309
4,4,3,0,1.11,61.5,59.0,6.56,6.61,4.05,4029
2,1,2,4,0.38,61.9,55.0,4.64,4.7,2.89,700
1,5,2,2,0.79,63.9,55.0,5.85,5.8,3.72,2095
1,5,2,0,0.7,63.6,55.0,5.62,5.58,3.56,1995
1,4,2,3,0.71,63.4,54.0,5.6,5.67,3.57,2056
2,3,5,0,1.01,59.8,61.0,6.51,6.54,3.9,6132
2,2,6,1,1.01,60.5,60.0,6.45,6.47,3.91,10197
2,4,5,1,1.01,61.0,59.0,6.51,6.47,3.96,5238
3,5,3,0,1.11,61.8,58.0,6.66,6.61,4.1,4196
3,4,5,5,1.25,60.4,59.0,6.92,6.96,4.19,7246
2,3,1,12,0.3,62.1,55.0,4.35,4.31,2.69,956
3,2,5,3,0.31,62.3,59.0,4.3,4.33,2.69,625
3,2,5,3,0.31,62.3,59.0,4.33,4.3,2.69,802
2,0,3,8,0.7,61.3,57.0,5.73,5.76,3.52,2575
2,0,3,6,0.72,61.2,57.0,5.76,5.8,3.54,2328
2,5,6,1,0.71,62.4,57.0,5.67,5.71,3.55,2530
2,1,4,9,0.41,61.4,57.0,4.79,4.82,2.95,1079
2,1,4,7,0.41,61.5,56.0,4.77,4.79,2.94,1007
2,1,5,8,0.42,61.6,57.0,4.79,4.82,2.96,908
3,5,5,3,2.0,58.6,62.0,8.2,8.17,4.8,16068
3,2,3,6,1.02,62.7,59.0,6.38,6.45,4.02,4151
4,2,7,8,0.25,59.3,59.0,4.15,4.18,2.47,548
4,1,2,5,0.38,62.8,58.0,4.6,4.63,2.9,701
2,0,4,6,1.21,60.1,60.0,6.92,6.99,4.18,11019
2,1,5,3,1.01,60.5,60.0,6.46,6.47,3.91,6806
2,2,5,5,1.04,60.1,59.0,6.59,6.63,3.97,7035
3,3,5,3,1.11,61.0,59.0,6.7,6.67,4.08,5346
3,3,5,4,0.9,61.3,59.0,6.21,6.15,3.79,4194
3,3,5,5,1.0,60.8,60.0,6.39,6.33,3.87,5322
4,1,3,3,2.03,58.8,59.0,8.23,8.28,4.85,18115
3,1,3,4,2.02,59.9,58.0,8.18,8.14,4.89,13677
2,2,3,3,0.39,62.2,55.0,4.68,4.71,2.92,587
2,2,3,4,0.33,62.3,55.0,4.44,4.49,2.78,450
2,2,4,4,0.4,62.7,55.0,4.76,4.74,2.98,1050
2,2,4,4,0.41,62.7,55.0,4.74,4.77,2.98,1007
4,2,7,8,1.23,62.4,58.0,6.74,6.89,4.26,10835
2,3,1,10,0.25,61.7,56.0,4.04,4.1,2.51,624
2,3,1,10,0.27,62.0,56.0,4.14,4.17,2.58,627
3,5,5,1,0.7,60.8,59.0,5.68,5.71,3.46,2154
2,4,2,9,1.04,62.3,57.0,6.45,6.48,4.03,5102
1,4,2,5,1.23,63.7,59.0,6.76,6.71,4.29,5490
1,4,3,4,1.27,63.6,58.0,6.82,6.74,4.31,4552
3,0,3,2,0.61,60.8,57.0,5.48,5.4,3.31,1308
4,0,3,0,0.92,62.4,60.0,6.21,6.25,3.89,4168
0,3,3,1,0.71,65.6,61.0,5.46,5.37,3.55,1994
0,3,4,2,0.58,64.7,60.0,5.23,5.28,3.41,1701
0,3,3,2,0.73,64.7,60.0,5.68,5.64,3.66,2050
4,1,4,11,0.23,59.5,58.0,4.01,4.06,2.4,402
4,2,5,10,0.27,58.7,58.0,4.25,4.3,2.51,470
2,2,5,7,0.31,61.6,55.0,4.37,4.36,2.69,802
2,2,5,7,0.3,61.9,55.0,4.32,4.31,2.67,776
2,2,5,5,0.31,60.8,57.0,4.39,4.36,2.66,802
2,2,5,5,0.32,61.1,57.0,4.4,4.44,2.7,645
2,2,5,5,0.3,61.4,57.0,4.36,4.34,2.67,776
2,3,4,1,0.58,61.5,55.0,5.36,5.41,3.31,1911
4,3,3,6,1.01,60.8,63.0,6.4,6.36,3.88,3577
2,1,7,2,0.37,62.2,56.0,4.6,4.63,2.87,844
2,1,7,2,0.41,61.9,56.0,4.75,4.78,2.95,1187
1,6,2,4,1.01,63.6,54.0,6.44,6.36,4.07,3665
1,4,2,7,1.0,56.8,65.0,6.61,6.49,3.72,4138
1,4,2,6,1.0,56.8,65.0,6.61,6.49,3.72,4086
4,3,4,0,1.2,60.2,60.0,6.91,7.0,4.19,8442
4,2,5,0,1.21,60.1,58.0,6.85,6.92,4.14,10283
4,4,6,5,0.31,63.3,56.0,4.32,4.3,2.73,907
4,0,6,10,0.24,61.5,60.0,3.97,4.0,2.45,553
3,1,4,10,0.54,60.3,58.0,5.32,5.26,3.19,2041
3,1,4,10,0.71,59.7,57.0,5.87,5.78,3.48,2920
4,3,4,11,0.46,61.4,59.7,4.94,4.97,3.05,1179
1,2,2,9,0.9,63.9,59.0,6.09,6.06,3.88,3992
2,2,5,0,0.31,60.8,57.0,4.38,4.41,2.67,583
2,2,4,1,0.31,60.6,56.0,4.39,4.42,2.67,680
3,5,4,10,0.7,62.4,59.0,5.64,5.55,3.49,2394
2,3,2,0,1.03,61.7,56.0,6.5,6.47,4.0,5241
2,3,2,1,0.9,61.6,57.0,6.17,6.24,3.82,4001
2,3,2,1,0.9,61.6,57.0,6.24,6.17,3.82,3931
2,3,2,1,1.11,61.9,57.0,6.63,6.66,4.11,5408
3,3,3,1,1.01,61.8,58.0,6.39,6.36,3.94,4038
2,2,7,10,0.33,61.4,55.0,4.48,4.51,2.76,761
2,2,7,10,0.33,61.7,55.0,4.46,4.49,2.76,761
3,1,2,8,0.3,60.6,58.0,4.3,4.34,2.62,526
3,1,2,8,0.33,60.9,58.0,4.46,4.5,2.73,579
1,1,6,9,0.25,61.4,62.0,4.03,4.05,2.48,498
1,2,7,11,0.23,62.3,61.0,3.93,3.94,2.45,425
1,1,6,9,0.25,61.3,61.0,4.04,4.08,2.49,575
0,3,5,6,0.72,64.6,55.0,5.66,5.71,3.67,2306
0,0,5,10,0.91,65.1,63.0,6.02,6.0,3.91,4439
0,0,3,9,1.01,64.6,62.0,6.26,6.21,4.03,4538
3,3,7,6,0.3,61.3,58.0,4.34,4.28,2.64,878
2,3,7,10,0.4,62.6,57.0,4.68,4.75,2.95,931
3,3,3,0,1.15,62.2,60.0,6.69,6.66,4.15,4985
3,3,4,1,1.12,62.2,59.0,6.61,6.58,4.1,7827
2,4,2,11,0.73,61.5,55.0,5.79,5.84,3.57,2605
2,4,2,11,0.64,61.7,55.0,5.54,5.57,3.43,1880
2,4,2,11,0.64,61.8,55.0,5.56,5.57,3.44,1880
2,4,2,11,0.7,62.2,55.0,5.67,5.71,3.54,2294
1,5,4,11,0.9,63.5,61.0,5.96,6.01,3.8,3666
1,2,4,4,0.53,64.2,56.0,5.11,5.14,3.29,1688
1,3,5,1,0.51,63.9,56.0,5.1,5.07,3.25,1443
2,3,4,8,1.24,61.8,55.0,6.85,6.89,4.25,10946
2,3,4,9,1.33,62.0,55.0,7.12,7.07,4.4,10539
3,4,2,1,0.9,60.7,59.0,6.26,6.19,3.78,3730
3,4,2,1,1.01,60.3,59.0,6.45,6.42,3.88,4191
3,5,2,1,0.91,60.8,59.0,6.23,6.2,3.78,2475
1,2,3,1,1.01,64.9,60.0,6.2,6.25,4.04,4140
4,5,7,10,0.43,62.8,58.0,4.8,4.82,3.02,850
4,5,7,9,0.39,62.7,58.0,4.65,4.67,2.92,817
2,1,6,2,0.33,61.5,56.0,4.49,4.46,2.75,1052
2,1,6,2,0.33,61.5,56.0,4.46,4.49,2.75,984
2,1,6,3,0.42,61.6,56.0,4.81,4.84,2.97,1400
1,0,5,3,1.51,59.8,65.0,7.36,7.43,4.42,12709
3,3,2,10,0.82,59.9,59.0,6.09,6.06,3.64,2893
3,3,2,10,0.74,58.3,58.0,5.97,5.93,3.47,2131
3,3,5,11,1.79,61.2,58.0,7.9,7.82,4.81,17358
3,3,4,10,1.74,61.7,58.0,7.78,7.69,4.77,17904
3,3,5,12,2.01,60.6,59.0,8.16,8.12,4.93,17057
2,5,2,1,1.08,62.1,59.0,6.57,6.53,4.07,4521
2,4,2,1,1.21,62.1,59.0,6.81,6.75,4.21,6573
2,4,2,3,1.13,61.9,60.0,6.63,6.65,4.11,5911
2,5,3,1,1.28,62.5,59.0,6.88,6.95,4.32,5719
3,4,3,0,1.09,61.7,60.0,6.57,6.59,4.06,4496
3,3,3,11,0.9,59.9,58.0,6.22,6.27,3.74,3492
3,2,3,9,0.9,60.5,57.0,6.23,6.2,3.76,3704
3,2,2,11,0.7,59.5,57.0,5.81,5.79,3.45,2596
2,3,5,5,0.33,62.2,56.0,4.47,4.44,2.77,743
2,3,5,4,0.28,62.1,56.0,4.19,4.23,2.61,508
1,3,4,12,1.0,64.2,61.0,6.23,6.29,4.02,5863
1,4,3,10,1.0,64.1,61.0,6.36,6.27,4.05,3640
1,3,4,11,1.01,64.0,60.0,6.29,6.33,4.04,6509
3,6,3,11,2.42,62.3,58.0,8.63,8.55,5.35,16198
3,6,3,9,2.32,62.5,58.0,8.47,8.43,5.28,14666
3,6,4,0,0.7,59.6,62.0,5.77,5.7,3.42,1953
2,2,6,1,0.25,60.9,57.0,4.06,4.09,2.48,575
2,2,6,0,0.27,61.0,57.0,4.2,4.22,2.57,620
3,4,3,12,1.1,59.5,57.0,6.81,6.74,4.03,4004
2,3,5,3,0.59,61.9,57.0,5.41,5.38,3.34,2336
2,3,5,3,0.6,62.1,57.0,5.36,5.43,3.35,1625
2,3,5,3,0.51,61.7,57.0,5.12,5.15,3.17,1438
2,3,5,3,0.5,62.0,57.0,5.08,5.11,3.16,1449
2,1,7,3,0.33,61.6,55.0,4.43,4.47,2.74,917
2,1,7,3,0.31,61.6,55.0,4.38,4.35,2.69,1046
2,1,7,2,0.3,61.9,55.0,4.3,4.33,2.67,766
4,3,4,3,0.4,60.8,59.0,4.75,4.83,2.91,791
2,1,7,8,0.31,61.4,58.0,4.33,4.37,2.67,755
2,1,7,6,0.32,61.6,57.0,4.4,4.43,2.72,842
2,3,7,10,1.09,60.6,57.0,6.62,6.7,4.05,8364
2,3,7,12,1.06,60.3,57.0,6.61,6.68,4.01,8726
2,0,2,4,1.02,62.1,53.0,6.43,6.38,3.98,4798
2,0,2,3,1.07,61.8,55.0,6.59,6.54,4.06,5872
2,0,3,3,1.03,62.5,55.0,6.41,6.48,4.03,5021
2,1,2,3,1.0,62.4,55.0,6.34,6.42,3.98,6324
2,1,2,1,1.02,62.3,54.0,6.45,6.49,4.03,5509
4,0,5,1,0.72,62.6,59.0,5.69,5.72,3.57,3075
1,1,2,3,0.5,61.8,62.0,5.05,5.08,3.13,1259
4,2,5,10,1.2,62.6,56.0,6.73,6.78,4.23,8334
4,2,6,10,1.27,62.5,56.0,6.99,6.93,4.35,13200
4,6,3,6,0.72,60.1,58.0,5.79,5.82,3.49,1788
2,2,2,11,0.39,61.8,55.0,4.66,4.71,2.9,711
